"id","timestamp.meta","timestamp_iso8601.meta","fiscal_year.meta","source.meta","catalog.meta","data_type.meta","classification.meta","resource.meta","source_filename.meta","type.meta","value.Name.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.MinimumSustainingRate.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Rate185.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.TotalLeadTimeAfterOct1InMonths.InitialQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ProductionLeadTimeAfterOct1InMonths.InitialQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AdminLeadTimeAfterOct1InMonths.InitialQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AdminLeadTimeBeforeOct1InMonths.InitialQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Location.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.MaximumProductionRate.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Quantity.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ContractType.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.FiscalYear.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AwardDate.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.SpecsAvailableNow.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.PCOLocation.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ContractMethod.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.FirstDeliveryDate.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.UnitCost.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.TotalLeadTimeAfterOct1InMonths.ReorderQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ProductionLeadTimeAfterOct1InMonths.ReorderQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AdminLeadTimeAfterOct1InMonths.ReorderQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AdminLeadTimeBeforeOct1InMonths.ReorderQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.OCO.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.FundingVehicle.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ProcQuantity.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Amount.MonthlyDelivery.MonthlyDeliveryList.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Month.MonthlyDelivery.MonthlyDeliveryList.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ServiceAgencyName.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AcceptedBeforeOct1.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.RFPIssueDate.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.RevisionsAvailableDate.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Remarks.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Remarks.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","VARIOUS","0","0","0","0","0","0","VARIOUS","0","30","FP","2011","2010-10","true","SSC LANT","C","2010-10","146.230","0","0","0","0","","","","","","","","","",""Contractor and Location" and "Contract Method & Type" are various ("Var") because the differing components required for each system/subsystem upgrade are supplied by multiple commercial vendors and integrated into each system/subsystem by the SPAWAR System Centers (Pacific and Atlantic).","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","National Weather Service (NWS)","0","0","3","3","0","0","MD","0","61","","2012","2011-10","true","NWS","","2012-01","41.510","","","","","","MIPR","","","","","","","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","National Weather Service (NWS)","0","0","3","3","0","0","MD","0","67","","2013","2012-10","true","NWS","","2013-01","44.870","3","3","0","0","","MIPR","","","","","","","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Enterprise Electronics Corp.","0","0","2","2","0","0","AL","0","15","FP","2012","2011-10","true","SSC LANT","C","2011-12","37.400","","","","","","","","","","","","2010-11","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Enterprise Electronics Corp.","0","0","2","2","0","0","AL","0","3","TBD","2013","2012-10","true","SSC LANT","C","2012-12","80.000","2","2","0","0","","","","","","","","2010-11","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Teledyne Brown Eng.","0","0","3","3","0","0","AL","0","35","FPIF","2011","2011-07","true","SPAWAR","C","2011-10","","","","","","","","35","5","2011-10","","","2008-04","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Teledyne Brown Eng.","0","0","3","3","0","0","AL","0","35","FPIF","2011","2011-07","true","SPAWAR","C","2011-10","","","","","","","","35","5","2011-11","","","2008-04","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Teledyne Brown Eng.","0","0","3","3","0","0","AL","0","35","FPIF","2011","2011-07","true","SPAWAR","C","2011-10","","","","","","","","35","5","2011-12","","","2008-04","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Teledyne Brown Eng.","0","0","3","3","0","0","AL","0","35","FPIF","2011","2011-07","true","SPAWAR","C","2011-10","","","","","","","","35","5","2012-01","","","2008-04","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Teledyne Brown Eng.","0","0","3","3","0","0","AL","0","35","FPIF","2011","2011-07","true","SPAWAR","C","2011-10","","","","","","","","35","5","2012-02","","","2008-04","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Teledyne Brown Eng.","0","0","3","3","0","0","AL","0","35","FPIF","2011","2011-07","true","SPAWAR","C","2011-10","","","","","","","","35","5","2012-03","","","2008-04","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Teledyne Brown Eng.","0","0","3","3","0","0","AL","0","35","FPIF","2011","2011-07","true","SPAWAR","C","2011-10","137.000","","","","","","","35","5","2012-04","Navy","0","2008-04","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Teledyne Brown Eng.","0","0","3","3","0","0","AL","0","35","FPIF","2012","2011-10","true","SPAWAR","C","2012-01","","","","","","","","35","5","2012-01","","","2008-04","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Teledyne Brown Eng.","0","0","3","3","0","0","AL","0","35","FPIF","2012","2011-10","true","SPAWAR","C","2012-01","","","","","","","","35","5","2012-02","","","2008-04","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Teledyne Brown Eng.","0","0","3","3","0","0","AL","0","35","FPIF","2012","2011-10","true","SPAWAR","C","2012-01","","","","","","","","35","5","2012-03","","","2008-04","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Teledyne Brown Eng.","0","0","3","3","0","0","AL","0","35","FPIF","2012","2011-10","true","SPAWAR","C","2012-01","","","","","","","","35","5","2012-04","","","2008-04","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Teledyne Brown Eng.","0","0","3","3","0","0","AL","0","35","FPIF","2012","2011-10","true","SPAWAR","C","2012-01","","","","","","","","35","5","2012-05","","","2008-04","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Teledyne Brown Eng.","0","0","3","3","0","0","AL","0","35","FPIF","2012","2011-10","true","SPAWAR","C","2012-01","","","","","","","","35","5","2012-06","","","2008-04","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Teledyne Brown Eng.","0","0","3","3","0","0","AL","0","35","FPIF","2012","2011-10","true","SPAWAR","C","2012-01","145.000","","","","","","","35","5","2012-07","Navy","0","2008-04","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Teledyne Brown Eng.","0","0","3","3","0","0","AL","0","35","TBD","2013","2012-10","true","SPAWAR","C","2013-01","","","","","","","","35","5","2013-01","","","2008-04","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Teledyne Brown Eng.","0","0","3","3","0","0","AL","0","35","TBD","2013","2012-10","true","SPAWAR","C","2013-01","","","","","","","","35","5","2013-02","","","2008-04","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Teledyne Brown Eng.","0","0","3","3","0","0","AL","0","35","TBD","2013","2012-10","true","SPAWAR","C","2013-01","","","","","","","","35","5","2013-03","","","2008-04","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Teledyne Brown Eng.","0","0","3","3","0","0","AL","0","35","TBD","2013","2012-10","true","SPAWAR","C","2013-01","","","","","","","","35","5","2013-04","","","2008-04","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Teledyne Brown Eng.","0","0","3","3","0","0","AL","0","35","TBD","2013","2012-10","true","SPAWAR","C","2013-01","","","","","","","","35","5","2013-05","","","2008-04","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Teledyne Brown Eng.","0","0","3","3","0","0","AL","0","35","TBD","2013","2012-10","true","SPAWAR","C","2013-01","","","","","","","","35","5","2013-06","","","2008-04","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Teledyne Brown Eng.","0","0","3","3","0","0","AL","0","35","TBD","2013","2012-10","true","SPAWAR","C","2013-01","150.000","3","3","0","0","","","35","5","2013-07","Navy","0","2008-04","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Hydroid Inc.","0","0","13","6","7","0","MA","0","2","TBD","2012","2012-05","true","SPAWAR","C","2012-11","","","","","","","","2","1","2012-11","","","2009-10","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Hydroid Inc.","0","0","13","6","7","0","MA","0","2","TBD","2012","2012-05","true","SPAWAR","C","2012-11","2405.000","","","","","","","2","1","2012-12","Navy","0","2009-10","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Hydroid Inc.","0","0","13","6","7","0","MA","0","2","TBD","2013","2013-05","true","SPAWAR","C","2013-11","","","","","","","","2","1","2013-11","","","2009-10","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Hydroid Inc.","0","0","13","6","7","0","MA","0","2","TBD","2013","2013-05","true","SPAWAR","C","2013-11","2405.000","13","6","7","0","","","2","1","2013-12","Navy","0","2009-10","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","13","13","0","0","Unknown","0","4","FPIF","2012","2012-05","true","SPAWAR","C","2013-06","","","","","","true","","4","1","2013-06","","","2011-05","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","13","13","0","0","Unknown","0","4","FPIF","2012","2012-05","true","SPAWAR","C","2013-06","","","","","","true","","4","1","2013-08","","","2011-05","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","13","13","0","0","Unknown","0","4","FPIF","2012","2012-05","true","SPAWAR","C","2013-06","","","","","","true","","4","1","2013-10","","","2011-05","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","Unknown","0","0","13","13","0","0","Unknown","0","4","FPIF","2012","2012-05","true","SPAWAR","C","2013-06","2525.000","13","13","0","0","true","","4","1","2013-12","Navy","0","2011-05","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"cb7cf1881ef90e80999294a525551541","1418723604","2014-12-16T09:53:24+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"8680d4ebd934f7cf9ad5e302e12cbd2f","1418723603","2014-12-16T09:53:23+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","VARIOUS","1","40","6","5","1","0","VARIOUS","50","46","","2011","2011-01","true","SSC PAC/SSC LANT","","2011-06","","","","","","","Various","46","5","2011-06","","","2010-10","","Quantity and unit cost of CCOP systems and subsystems vary because procurements are in response to current Combatant Command fleet requirements as well as the Signals of Interest (SOI) and target threat list which is updated twice a year.;","",
"8680d4ebd934f7cf9ad5e302e12cbd2f","1418723603","2014-12-16T09:53:23+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","VARIOUS","1","40","6","5","1","0","VARIOUS","50","46","","2011","2011-01","true","SSC PAC/SSC LANT","","2011-06","","","","","","","Various","46","5","2011-07","","","2010-10","","Quantity and unit cost of CCOP systems and subsystems vary because procurements are in response to current Combatant Command fleet requirements as well as the Signals of Interest (SOI) and target threat list which is updated twice a year.;","",
"8680d4ebd934f7cf9ad5e302e12cbd2f","1418723603","2014-12-16T09:53:23+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","VARIOUS","1","40","6","5","1","0","VARIOUS","50","46","","2011","2011-01","true","SSC PAC/SSC LANT","","2011-06","","","","","","","Various","46","5","2011-08","","","2010-10","","Quantity and unit cost of CCOP systems and subsystems vary because procurements are in response to current Combatant Command fleet requirements as well as the Signals of Interest (SOI) and target threat list which is updated twice a year.;","",
"8680d4ebd934f7cf9ad5e302e12cbd2f","1418723603","2014-12-16T09:53:23+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","VARIOUS","1","40","6","5","1","0","VARIOUS","50","46","","2011","2011-01","true","SSC PAC/SSC LANT","","2011-06","","","","","","","Various","46","5","2011-09","","","2010-10","","Quantity and unit cost of CCOP systems and subsystems vary because procurements are in response to current Combatant Command fleet requirements as well as the Signals of Interest (SOI) and target threat list which is updated twice a year.;","",
"8680d4ebd934f7cf9ad5e302e12cbd2f","1418723603","2014-12-16T09:53:23+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","VARIOUS","1","40","6","5","1","0","VARIOUS","50","46","","2011","2011-01","true","SSC PAC/SSC LANT","","2011-06","","","","","","","Various","46","5","2011-10","","","2010-10","","Quantity and unit cost of CCOP systems and subsystems vary because procurements are in response to current Combatant Command fleet requirements as well as the Signals of Interest (SOI) and target threat list which is updated twice a year.;","",
"8680d4ebd934f7cf9ad5e302e12cbd2f","1418723603","2014-12-16T09:53:23+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","VARIOUS","1","40","6","5","1","0","VARIOUS","50","46","","2011","2011-01","true","SSC PAC/SSC LANT","","2011-06","","","","","","","Various","46","5","2011-11","","","2010-10","","Quantity and unit cost of CCOP systems and subsystems vary because procurements are in response to current Combatant Command fleet requirements as well as the Signals of Interest (SOI) and target threat list which is updated twice a year.;","",
"8680d4ebd934f7cf9ad5e302e12cbd2f","1418723603","2014-12-16T09:53:23+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","VARIOUS","1","40","6","5","1","0","VARIOUS","50","46","","2011","2011-01","true","SSC PAC/SSC LANT","","2011-06","","","","","","","Various","46","5","2011-12","","","2010-10","","Quantity and unit cost of CCOP systems and subsystems vary because procurements are in response to current Combatant Command fleet requirements as well as the Signals of Interest (SOI) and target threat list which is updated twice a year.;","",
"8680d4ebd934f7cf9ad5e302e12cbd2f","1418723603","2014-12-16T09:53:23+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","VARIOUS","1","40","6","5","1","0","VARIOUS","50","46","","2011","2011-01","true","SSC PAC/SSC LANT","","2011-06","","","","","","","Various","46","5","2012-01","","","2010-10","","Quantity and unit cost of CCOP systems and subsystems vary because procurements are in response to current Combatant Command fleet requirements as well as the Signals of Interest (SOI) and target threat list which is updated twice a year.;","",
"8680d4ebd934f7cf9ad5e302e12cbd2f","1418723603","2014-12-16T09:53:23+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","VARIOUS","1","40","6","5","1","0","VARIOUS","50","46","","2011","2011-01","true","SSC PAC/SSC LANT","","2011-06","264.890","","","","","","Various","46","6","2012-02","Navy","0","2010-10","","Quantity and unit cost of CCOP systems and subsystems vary because procurements are in response to current Combatant Command fleet requirements as well as the Signals of Interest (SOI) and target threat list which is updated twice a year.;","",
"8680d4ebd934f7cf9ad5e302e12cbd2f","1418723603","2014-12-16T09:53:23+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","VARIOUS","1","40","6","5","1","0","VARIOUS","50","37","","2012","2012-02","false","SSC PAC/SSC LANT","","2012-07","","","","","","","Various","37","5","2012-07","","","2012-01","2012-08","Quantity and unit cost of CCOP systems and subsystems vary because procurements are in response to current Combatant Command fleet requirements as well as the Signals of Interest (SOI) and target threat list which is updated twice a year.;","",
"8680d4ebd934f7cf9ad5e302e12cbd2f","1418723603","2014-12-16T09:53:23+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","VARIOUS","1","40","6","5","1","0","VARIOUS","50","37","","2012","2012-02","false","SSC PAC/SSC LANT","","2012-07","","","","","","","Various","37","5","2012-08","","","2012-01","2012-08","Quantity and unit cost of CCOP systems and subsystems vary because procurements are in response to current Combatant Command fleet requirements as well as the Signals of Interest (SOI) and target threat list which is updated twice a year.;","",
"8680d4ebd934f7cf9ad5e302e12cbd2f","1418723603","2014-12-16T09:53:23+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","MasterJustificationBook_Navy_PB_2013.xml","2013","VARIOUS","1","40","6","5","1","0","VARIOUS","50","37","","2012","2012-02","false","SSC PAC/SSC LANT","","2012-07","","","","","","","Various","37","5","2012-09","","","2012-01","2012-08","Quantity and unit cost of CCOP systems and subsystems vary because procurements are in response to current Combatant Command fleet requirements as well as the Signals of Interest (SOI) and target threat list which is updated twice a year.;","",
