"id","fiscal_year.meta.partial.fields","timestamp_iso8601.meta.partial.fields","timestamp.meta.partial.fields","source.meta.partial.fields","data_type.meta.partial.fields","catalog.meta.partial.fields","classification.meta.partial.fields","source_filename.meta.partial.fields","resource.meta.partial.fields","type.meta.partial.fields","value.BudgetYear.record.partial.fields","value.LineItemTitle.record.partial.fields","value.LineItemNumber.record.partial.fields","value.Code.record.partial.fields","@quantityUnitName.record.partial.fields","@quantityUnits.record.partial.fields","value.BudgetSubActivityTitle.record.partial.fields","value.BudgetActivityTitle.record.partial.fields","value.BudgetCycle.record.partial.fields","value.SubmissionDate.record.partial.fields","value.Description.record.partial.fields","value.ServiceAgencyName.record.partial.fields","@totalCostUnits.record.partial.fields","@unitCostUnits.record.partial.fields","value.ProgramElementNumber.OtherRelatedProgramElementList.record.partial.fields","value.Justification.record.partial.fields","value.AppropriationTitle.record.partial.fields","value.AppropriationNumber.record.partial.fields","value.CostType.record.partial.fields","value.BudgetActivityNumber.record.partial.fields","value.BudgetSubActivityNumber.record.partial.fields","value.P1LineItemNumber.record.partial.fields","value.TotalCost.BudgetYearFour.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.Quantity.BudgetYearFour.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.TotalCost.BudgetYearTwo.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.Quantity.BudgetYearTwo.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.TotalCost.BudgetYearThree.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.Quantity.BudgetYearThree.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.TotalCost.BudgetYearFive.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.Quantity.BudgetYearFive.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.TotalCost.BudgetYearOne.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.Quantity.BudgetYearOne.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.TotalCost.BudgetYearOneBase.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.Quantity.BudgetYearOneBase.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.Name.Component.ComponentList.ComponentSplit.record.partial.fields","value.TotalCost.PriorYear.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.Quantity.PriorYear.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.TotalCost.CurrentYear.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.Quantity.CurrentYear.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.TotalCost.BudgetYearOneOCO.Cost.Component.ComponentList.ComponentSplit.record.partial.fields","value.Quantity.BudgetYearOneOCO.Cost.Component.ComponentList.ComponentSplit.record.partial.fields",
"75aad44c858e9da53cf0a281da8968a0","2013","2014-12-16T09:53:32+00:00","1418723612","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Navy_PB_2013.xml","procurement-base","2013","2013","Materials Handling Equipment","7015","A","Each","","","","","","The MHE program funds the procurement of Material Handling Equipment to satisfy operational requirements and replaces overaged non-repairable equipment used in material handling operations at world-wide Navy activities.  Major using activities include ships naval magazines air stations weapon stations and overseas support activities such as Sigonella and Sasebo.The MHE program also funds General Fund activities to meet known operational requirements for replacement of equipment which has exceeded its economic life.  The overaged equipment is not cost effective to maintain for continued operation and repair parts are difficult to obtain.  Replacement of overaged equipment with new and more efficient models will reduce excessive costs attributed to repair/overhaul downtime and maintenance.  New equipment will enhance productivity and enable stations to meet handling and logistics requirements in an efficient and effective manner.FY12 OCO funds - $1.4M requested for six 20000lb forklifts.  CVN class ships are required to have 2 working 20000lb forklifts on board in order to get underway.  Sustained increase of ship OPTEMPO combined with extended deployments have resulted in accelerated wear to these forklifts which were procured in 1997.  Six units are requested in order to maintain a viable pool of ready-for-issue units in order to avoid CVNs not being able to deploy on schedule.$2.2M requested for procurement of two 10-ton forklifts and two K-Loaders for use in Al-Minhad Air Base United Arab Emirates (UAE).  Minhad is not a permanent base and is operated entirely under Navy mission funding instead of Base Operating Support (BOS).  Minhad is a Combat Logistics Site and is operational under CTF-53.  This equipment is the minimum requirement for operation of this site.  The K-Loaders are for the movement of Air Force pallets.  The Forklifts and K-Loaders are necessary in order to provide safe effective and efficient movement of passengers mail and cargo in UAE to Combat Logistics Force ships during their consolidation events (to replenish combatant vessels at sea in support of OEF-Afghanistan and Other) as well as U.S. and coalition combatant vessels during liberty port visits in the ports of Jebel Ali and Fujairah UAE.  Currently the warehouse and office at Al-Minhad Air Base and Fujairah International Airport are expeditionary with no phones IT Material Handling Equipment or habitability capability.","Navy","Millions","Dollars","0708012N","","","","","","","","","","","","","","","","","","","","","","","","","","",
"75aad44c858e9da53cf0a281da8968a0","2013","2014-12-16T09:53:32+00:00","1418723612","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Navy_PB_2013.xml","procurement-base","2013","2013","Materials Handling Equipment","7015","A","Each","Each","Supply Support Equipment","Supply Support Equipment","PB","2012-02","The MHE program funds the procurement of Material Handling Equipment to satisfy operational requirements and replaces overaged non-repairable equipment used in material handling operations at world-wide Navy activities.  Major using activities include ships naval magazines air stations weapon stations and overseas support activities such as Sigonella and Sasebo.The MHE program also funds General Fund activities to meet known operational requirements for replacement of equipment which has exceeded its economic life.  The overaged equipment is not cost effective to maintain for continued operation and repair parts are difficult to obtain.  Replacement of overaged equipment with new and more efficient models will reduce excessive costs attributed to repair/overhaul downtime and maintenance.  New equipment will enhance productivity and enable stations to meet handling and logistics requirements in an efficient and effective manner.FY12 OCO funds - $1.4M requested for six 20000lb forklifts.  CVN class ships are required to have 2 working 20000lb forklifts on board in order to get underway.  Sustained increase of ship OPTEMPO combined with extended deployments have resulted in accelerated wear to these forklifts which were procured in 1997.  Six units are requested in order to maintain a viable pool of ready-for-issue units in order to avoid CVNs not being able to deploy on schedule.$2.2M requested for procurement of two 10-ton forklifts and two K-Loaders for use in Al-Minhad Air Base United Arab Emirates (UAE).  Minhad is not a permanent base and is operated entirely under Navy mission funding instead of Base Operating Support (BOS).  Minhad is a Combat Logistics Site and is operational under CTF-53.  This equipment is the minimum requirement for operation of this site.  The K-Loaders are for the movement of Air Force pallets.  The Forklifts and K-Loaders are necessary in order to provide safe effective and efficient movement of passengers mail and cargo in UAE to Combat Logistics Force ships during their consolidation events (to replenish combatant vessels at sea in support of OEF-Afghanistan and Other) as well as U.S. and coalition combatant vessels during liberty port visits in the ports of Jebel Ali and Fujairah UAE.  Currently the warehouse and office at Al-Minhad Air Base and Fujairah International Airport are expeditionary with no phones IT Material Handling Equipment or habitability capability.","Navy","Millions","Dollars","0502384N","","Other Procurement Navy","1810N","AB","6","1","136","","","","","","","","","","","","","","","","","","","",
"114166333d038b7184aab5e303b5ddc1","2013","2014-12-16T09:54:04+00:00","1418723644","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","Aircraft Survivability Equipment","AZ3504","","Each","Each","Ground Support Avionics","Support Equipment and Facilities","PB","2012-02","The Aircraft Survivability Equipment (ASE) budget line includes ASE Laser Countermeasures (AZ3508) ASE Trainers (AZ3506) and ASE Radio Frequency Countermeasures (AZ3511).","Army","Millions","Thousands","0604270A","All COMPO 1 Active","Aircraft Procurement Army","2031A","AB","4","10","34","","","","","","","","","","","","","","","","","","","",
"3c31625a563767ee0dee330cea2ade9c","2013","2014-12-16T09:54:11+00:00","1418723651","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","Howitzer Med Sp Ft 155MM M109A6 (MOD)","GA0400","B","Each","Each","Modification Of Tracked Combat Vehicles","Tracked Combat Vehicles","PB","2012-02","The funding profile supports all aspects of the M109A6 & M992A2 Life Cycle to include Program Acquisition Logistics Engineering and in-house contractor support to the field. Additionally it enables control of the physical and functional characteristics of items installed on both platforms (form fit functional) review and maintain status of proposed changes to equipment and items of supply develop and update technical manuals and Interactive Electronic Technical Manuals (IETM) coordinate Configuration Control Board activities and actions between engineering organizations contract specifications and evaluation of engineering change actions.  The funding enables conducting technical investigation/resolution of field issues related to quality production reliability and obsolescence. The PM can work to lower O&S costs and improve readiness address quality problems with repair parts suppliers waivers and deviations on current contracts for critical components technical issues related to accidents or sudden increase in component failure rates as indicated by rapid and significant increases in demand rate or customer inquiries.  This enables the PM to maintain contractor expertise and their ability to respond on short notice to platform issues. Contractor capabilities include but are not limited to: collecting/analyzing data and affecting changes that increase system reliability resolving the issue of a diminishing supplier base; conducting Root Cause Failure Analysis and Corrective action for field failures.","Army","Millions","Thousands","0604854A","FY13 Base Procurement dollars in the amount of $10.341 million supports the Active Army and procures Paladin Systems Technical Support (STS) Program Office requirements and Training Aids Devices Simulators and Simulations - Replacement (TADSS-R).  TADSS-R improves readiness and reliabiliy through proper crew maintenance and training for both hardware and software on the M109A6 program.In accordance with Section 1815 of the FY 2008 National Defense Authorization Act (P.L. 110-181) this item is necessary for use by the active and reserve components of the Armed Forces for homeland defense missions domestic emergency responses and providing military support to civil authorities.","Procurement of W&TCV Army","2033A","AB","1","20","6","","","","","","","","","","","","","","","","","","","",
"a416564505d67fd8c74ea8f2423ee784","2013","2014-12-16T09:54:06+00:00","1418723646","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","Patriot System Summary","C49100","A","Each","Each","Surface-To-Air Missile System","Other Missiles","PB","2012-02","Patriot is an advanced Surface-to-Air guided missile system with a high probability of kill capable of operation in the presence of Electronic Countermeasures (ECM) and able to conduct multiple simultaneous engagements against high performance air breathing targets and ballistic missiles likely to be encountered by U.S. Forces.  The system utilizes a multifunction Phased Array Radar a digital computer controlling system function a guidance system combining command and homing (track-via-missile) features and provides the operator the ability to control operations.  The system integrates with the U.S. Air Force and U.S. Navy in the overall air defense of theater operations.  The Patriot Advanced Capability 3 (PAC-3) program is a result of a series of integrated phased system improvements in combination with the PAC-3 missile which uses hit-to-kill technology.  Radar enhancements communications upgrades and increased command control and computer capability will increase Patriot's effectiveness survivability flexibility of defense design footprint and detection of smaller low radar cross section targets.","Army","Millions","Thousands","0605456A","","","","","","","","","","","","","","","","646.59","84","646.59","84","Army Active","628.422","78","662.231","88","","",
"a416564505d67fd8c74ea8f2423ee784","2013","2014-12-16T09:54:06+00:00","1418723646","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","Patriot System Summary","C49100","A","Each","Each","Surface-To-Air Missile System","Other Missiles","PB","2012-02","Patriot is an advanced Surface-to-Air guided missile system with a high probability of kill capable of operation in the presence of Electronic Countermeasures (ECM) and able to conduct multiple simultaneous engagements against high performance air breathing targets and ballistic missiles likely to be encountered by U.S. Forces.  The system utilizes a multifunction Phased Array Radar a digital computer controlling system function a guidance system combining command and homing (track-via-missile) features and provides the operator the ability to control operations.  The system integrates with the U.S. Air Force and U.S. Navy in the overall air defense of theater operations.  The Patriot Advanced Capability 3 (PAC-3) program is a result of a series of integrated phased system improvements in combination with the PAC-3 missile which uses hit-to-kill technology.  Radar enhancements communications upgrades and increased command control and computer capability will increase Patriot's effectiveness survivability flexibility of defense design footprint and detection of smaller low radar cross section targets.","Army","Millions","Thousands","0604865A","","","","","","","","","","","","","","","","646.59","84","646.59","84","Army Active","628.422","78","662.231","88","","",
"a416564505d67fd8c74ea8f2423ee784","2013","2014-12-16T09:54:06+00:00","1418723646","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","Patriot System Summary","C49100","A","Each","Each","Surface-To-Air Missile System","Other Missiles","PB","2012-02","Patriot is an advanced Surface-to-Air guided missile system with a high probability of kill capable of operation in the presence of Electronic Countermeasures (ECM) and able to conduct multiple simultaneous engagements against high performance air breathing targets and ballistic missiles likely to be encountered by U.S. Forces.  The system utilizes a multifunction Phased Array Radar a digital computer controlling system function a guidance system combining command and homing (track-via-missile) features and provides the operator the ability to control operations.  The system integrates with the U.S. Air Force and U.S. Navy in the overall air defense of theater operations.  The Patriot Advanced Capability 3 (PAC-3) program is a result of a series of integrated phased system improvements in combination with the PAC-3 missile which uses hit-to-kill technology.  Radar enhancements communications upgrades and increased command control and computer capability will increase Patriot's effectiveness survivability flexibility of defense design footprint and detection of smaller low radar cross section targets.","Army","Millions","Thousands","0603869A","","","","","","","","","","","","","","","","646.59","84","646.59","84","Army Active","628.422","78","662.231","88","","",
"a416564505d67fd8c74ea8f2423ee784","2013","2014-12-16T09:54:06+00:00","1418723646","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","Patriot System Summary","C49100","A","Each","Each","Surface-To-Air Missile System","Other Missiles","PB","2012-02","Patriot is an advanced Surface-to-Air guided missile system with a high probability of kill capable of operation in the presence of Electronic Countermeasures (ECM) and able to conduct multiple simultaneous engagements against high performance air breathing targets and ballistic missiles likely to be encountered by U.S. Forces.  The system utilizes a multifunction Phased Array Radar a digital computer controlling system function a guidance system combining command and homing (track-via-missile) features and provides the operator the ability to control operations.  The system integrates with the U.S. Air Force and U.S. Navy in the overall air defense of theater operations.  The Patriot Advanced Capability 3 (PAC-3) program is a result of a series of integrated phased system improvements in combination with the PAC-3 missile which uses hit-to-kill technology.  Radar enhancements communications upgrades and increased command control and computer capability will increase Patriot's effectiveness survivability flexibility of defense design footprint and detection of smaller low radar cross section targets.","Army","Millions","Thousands","0214400A","","","","","","","","","","","","","","","","646.59","84","646.59","84","Army Active","628.422","78","662.231","88","","",
"a416564505d67fd8c74ea8f2423ee784","2013","2014-12-16T09:54:06+00:00","1418723646","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","Patriot System Summary","C49100","A","Each","Each","Surface-To-Air Missile System","Other Missiles","PB","2012-02","Patriot is an advanced Surface-to-Air guided missile system with a high probability of kill capable of operation in the presence of Electronic Countermeasures (ECM) and able to conduct multiple simultaneous engagements against high performance air breathing targets and ballistic missiles likely to be encountered by U.S. Forces.  The system utilizes a multifunction Phased Array Radar a digital computer controlling system function a guidance system combining command and homing (track-via-missile) features and provides the operator the ability to control operations.  The system integrates with the U.S. Air Force and U.S. Navy in the overall air defense of theater operations.  The Patriot Advanced Capability 3 (PAC-3) program is a result of a series of integrated phased system improvements in combination with the PAC-3 missile which uses hit-to-kill technology.  Radar enhancements communications upgrades and increased command control and computer capability will increase Patriot's effectiveness survivability flexibility of defense design footprint and detection of smaller low radar cross section targets.","Army","Millions","Thousands","0214401A","","","","","","","","","","","","","","","","646.59","84","646.59","84","Army Active","628.422","78","662.231","88","","",
"a416564505d67fd8c74ea8f2423ee784","2013","2014-12-16T09:54:06+00:00","1418723646","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","Patriot System Summary","C49100","A","Each","Each","Surface-To-Air Missile System","Other Missiles","PB","2012-02","Patriot is an advanced Surface-to-Air guided missile system with a high probability of kill capable of operation in the presence of Electronic Countermeasures (ECM) and able to conduct multiple simultaneous engagements against high performance air breathing targets and ballistic missiles likely to be encountered by U.S. Forces.  The system utilizes a multifunction Phased Array Radar a digital computer controlling system function a guidance system combining command and homing (track-via-missile) features and provides the operator the ability to control operations.  The system integrates with the U.S. Air Force and U.S. Navy in the overall air defense of theater operations.  The Patriot Advanced Capability 3 (PAC-3) program is a result of a series of integrated phased system improvements in combination with the PAC-3 missile which uses hit-to-kill technology.  Radar enhancements communications upgrades and increased command control and computer capability will increase Patriot's effectiveness survivability flexibility of defense design footprint and detection of smaller low radar cross section targets.","Army","Millions","Thousands","0607865A","FY 2013 base procurement dollars in the amount $646.590 million supports the procurement of 84 PAC-3 missiles and 38 Enhanced Launcher Electronic Systems (ELES).","Missile Procurement Army","2032A","AB","2","10","1","","","","","","","","","646.59","84","646.59","84","Army Active","628.422","78","662.231","88","","",
"084a5024986dd3c871761c6b55a154ca","2013","2014-12-16T09:54:07+00:00","1418723647","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","Guided MLRS Rocket (GMLRS)","C64400","","Each","Each","Anti-Tank/Assault Missile Sys","Other Missiles","PB","2012-02","Guided Multiple Launch Rocket System (GMLRS) munitions are the Army's primary organic Joint Expeditionary all-weather 24/7 tactical precision guided rockets employed by modular Fires Brigades supporting Brigade Combat Teams Divisions Joint Special Operations Force and Joint Force combatant commanders and is also a key component of the Marine Corps Future Fighting Effort.  GMLRS are the primary munitions for units fielded with the High Mobility Artillery Rocket System (HIMARS) and Multiple Launch Rocket System (MLRS) M270A1 rocket and missile launcher platforms.  GMLRS provides close medium and long range precision and area fires to destroy suppress and shape threat forces and protect friendly forces against:  cannon mortar rocket and missile artillery light material and armor personnel command and control and air defense surface targets.  GMLRS integrates guidance and control packages and an improved rocket motor achieving greater range and precision accuracy requiring fewer rockets to defeat targets thereby reducing the logistics burden.  The two fielded variants are GMLRS with Dual Purpose Improved Conventional Munitions (DPICM/Increment 1) and GMLS Unitary (U/Increment 2) a 200-pound class high explosive warhead.  The GMLRS Unitary (U/Increment 2) is the only variant of MLRS Family of Munitions (MFOM) currently in production. This rocket integrates a 200-pound class high explosive warhead with multi-mode fuzing options (proximity point detonate and delay) expanding the MLRS target set into urban complex pre-planned and Troops in Contact (TIC) scenarios by delivering a low collateral damage precision strike rocket.  GMLRS Unitary is relevant to current operations with over 2121 rockets fired in support of Overseas Contingency Operations (OCO) by the Army Marine Corps and United Kingdom.  A third variant of GMLRS the Alternative Warhead (AW/Increment 3) is being developed to replace GMLRS DPICM and meet requirements outlined in a 25 JUN 2008 Cluster Munitions Policy which requires all cluster munitions by 2019 to produce less than 1% Unexploded Ordinance (UXO) on the battlefield. All variants of GMLRS share at least 80% commonality and are procured under this funding line.  GMLRS is manufactured in Camden Arkansas.GMLRS Foreign Partners have indicated that they intend to procure significantly less GMLRS rockets through FY17 which negates the advantage of economies of scale.","Army","Millions","Thousands","0603778A","FY 2013 Base procurement dollars in the amount of $218.679 million supports the acquisition of 1608 GMLRS Unitary rockets for the United States Army and procures the support and equipment for maintenance and obsolescence issues with the fielded Multiple Launch Rocket System Common Test Device (MCTD) Trainers hardware and software. The Army Procurement Objective is 43560 Rockets.FY 2013 OCO procurement dollars in the amount of $20.553 million supports the acquisition of 186 GMLRS Unitary rockets for the United States Army to replace rockets expended in theater.The column on the Tactical GMLRS line in the P-5 for base rockets includes base rocket quantity cost and other production contract CLINs such as Army ILS and Obsolescence.  The column for OCO dollars on the Tactical GMLRS line only includes the cost to procure additional rockets to replace rockets expended in theater.  The OCO-funded rockets do not share in the cost of other production contract CLINs such as ILS and Obsolescence.  Note that the additional OCO buys do not add quantity to the GMLRS total APO of 43560 since they are a direct replacement for OCO rocket expenditures.  GMLRS Unitary is relevant to current operations with over 2121 rockets fired in support of Overseas Contingency Operations (OCO) by the Army Marine Corp and United Kingdom.","Missile Procurement Army","2032A","AB","2","30","8","277.66","2028","237.684","1812","252.057","1806","362.965","2862","239.232","1794","218.679","1608","Army Active","264.548","2592","333.167","3204","20.553","186",
"7ad062e7ad7c1a7a942c2f02d76c903c","2013","2014-12-16T09:54:19+00:00","1418723659","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","Spares And Repair Parts (WTCV)","","","","","","","","","This program provides for the procurement of spares to support initial fielding of new or modified end items.","Army","","","","","","","","","","","","","","","","","","","13.994","","13.994","","Army Active","","","61.016","","","",
"7ad062e7ad7c1a7a942c2f02d76c903c","2013","2014-12-16T09:54:19+00:00","1418723659","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","Spares And Repair Parts (WTCV)","","","","","","","","","This program provides for the procurement of spares to support initial fielding of new or modified end items.","Army","","","","","","","","","","","","","","","","","","","12.917","","12.917","","Army National Guard","","","17.932","","","",
"7ad062e7ad7c1a7a942c2f02d76c903c","2013","2014-12-16T09:54:19+00:00","1418723659","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","Spares And Repair Parts (WTCV)","GE0150","","Each","","","","","","This program provides for the procurement of spares to support initial fielding of new or modified end items.","Army","Millions","Thousands","0211702A","","","","","","","","","","","","","","","","4.306","","4.306","","Army Reserve","","","27.895","","","",
"7ad062e7ad7c1a7a942c2f02d76c903c","2013","2014-12-16T09:54:19+00:00","1418723659","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","Spares And Repair Parts (WTCV)","GE0150","","Each","Each","Spares","Spare and Repair Parts","PB","2012-02","This program provides for the procurement of spares to support initial fielding of new or modified end items.","Army","Millions","Thousands","0211705A","FY13 Base procurement dollars in the amount of $31.217 million support procurement of Initial Spares and Wholesale Pipline fill to support Stryker FY13 vehicle purchase.In accordance with Section 1815 of the FY2008 National Defense Authorization Act (P.L. 110-181) this item is necessary for use by the active and reserve components of the Armed Forces for homeland defense missions domestic emergency responses and providing military support to civil authorities.","Procurement of W&TCV Army","2033A","AB","3","10","42","","","","","","","","","4.306","","4.306","","Army Reserve","","","27.895","","","",
"903b6dc0b69558a7ee0d4d661ca947cc","2013","2014-12-16T09:54:35+00:00","1418723675","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","SPIDER APLA Remote Control Unit","B55501","B","Each","Each","Comm - Combat Communications","Communications and Electronics Equipment","PB","2012-02","The Spider is a hand emplaced remotely controlled anti-personnel munition system that was designed to replace the capability of the persistent anti-personnel landmines banned from use after December 2010 per US Landmine policy. Spider as a Man-in-the-Loop system offers numerous capabilities for asymmetric warfare focusing on the control of insurgents and small unit force protection. The system is made up of 4 subsystems: Man-in-the-Loop (the human operator) Remote Control Station (the system command and control station) Repeater (a communication link to the munitions that provides extended range) and Munition Control Units (delivers anti-personnel effects).  The Spider is designed to mitigate the indiscriminate engagement of the lethal mechanism.  A Soldier/Marine makes a conscious decision to engage a target with the lethal mechanism. Spider's sensor capabilities and controlled munitions provide needed force protection and battlefield shaping.  Spider allows measured and graduated responses including sense only non-lethal and lethal modes.  Spider also supports net-centric operations by feeding situational awareness information (location and status) into the Battle Command System.  The Spider system with its many desirable features makes it a versatile weapon system that has significant utility across the full spectrum of military operations and will support current and future operations.  It is currently Conditional Materiel Released (CMR) with Full Materiel Release (FMR) planned for 2Q FY 2013.  This item is Code B not approved for service use until Full Material Release and Type Classification Standard.","Army","","","","","","","","","","","6.744","35","8.908","45","12.244","69","6.861","35","20.646","140","20.646","140","Army Active","3.698","","22.843","129","","",
"903b6dc0b69558a7ee0d4d661ca947cc","2013","2014-12-16T09:54:35+00:00","1418723675","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","SPIDER APLA Remote Control Unit","B55501","B","Each","Each","Comm - Combat Communications","Communications and Electronics Equipment","PB","2012-02","The Spider is a hand emplaced remotely controlled anti-personnel munition system that was designed to replace the capability of the persistent anti-personnel landmines banned from use after December 2010 per US Landmine policy. Spider as a Man-in-the-Loop system offers numerous capabilities for asymmetric warfare focusing on the control of insurgents and small unit force protection. The system is made up of 4 subsystems: Man-in-the-Loop (the human operator) Remote Control Station (the system command and control station) Repeater (a communication link to the munitions that provides extended range) and Munition Control Units (delivers anti-personnel effects).  The Spider is designed to mitigate the indiscriminate engagement of the lethal mechanism.  A Soldier/Marine makes a conscious decision to engage a target with the lethal mechanism. Spider's sensor capabilities and controlled munitions provide needed force protection and battlefield shaping.  Spider allows measured and graduated responses including sense only non-lethal and lethal modes.  Spider also supports net-centric operations by feeding situational awareness information (location and status) into the Battle Command System.  The Spider system with its many desirable features makes it a versatile weapon system that has significant utility across the full spectrum of military operations and will support current and future operations.  It is currently Conditional Materiel Released (CMR) with Full Materiel Release (FMR) planned for 2Q FY 2013.  This item is Code B not approved for service use until Full Material Release and Type Classification Standard.","Army","","","","","","","","","","","","","3.153","16","2.376","7","","","13.719","82","13.719","82","Army National Guard","2.461","","11.788","89","","",
"903b6dc0b69558a7ee0d4d661ca947cc","2013","2014-12-16T09:54:35+00:00","1418723675","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","JustificationBook_Army_PB_2013.xml","procurement-base","2013","2013","SPIDER APLA Remote Control Unit","B55501","B","Each","Each","Comm - Combat Communications","Communications and Electronics Equipment","PB","2012-02","The Spider is a hand emplaced remotely controlled anti-personnel munition system that was designed to replace the capability of the persistent anti-personnel landmines banned from use after December 2010 per US Landmine policy. Spider as a Man-in-the-Loop system offers numerous capabilities for asymmetric warfare focusing on the control of insurgents and small unit force protection. The system is made up of 4 subsystems: Man-in-the-Loop (the human operator) Remote Control Station (the system command and control station) Repeater (a communication link to the munitions that provides extended range) and Munition Control Units (delivers anti-personnel effects).  The Spider is designed to mitigate the indiscriminate engagement of the lethal mechanism.  A Soldier/Marine makes a conscious decision to engage a target with the lethal mechanism. Spider's sensor capabilities and controlled munitions provide needed force protection and battlefield shaping.  Spider allows measured and graduated responses including sense only non-lethal and lethal modes.  Spider also supports net-centric operations by feeding situational awareness information (location and status) into the Battle Command System.  The Spider system with its many desirable features makes it a versatile weapon system that has significant utility across the full spectrum of military operations and will support current and future operations.  It is currently Conditional Materiel Released (CMR) with Full Materiel Release (FMR) planned for 2Q FY 2013.  This item is Code B not approved for service use until Full Material Release and Type Classification Standard.","Army","Millions","Thousands","0604802A","FY 2013 Base Procurement dollars in the amount of $34.365 million supports the production of 222 Spider Remote Control Units for issuance to infantry armor and combat engineer battalions and will be a part of readiness equipment if units deploy.","Other Procurement Army","2035A","AB","2","32","43","","","","","","","","","","","","","Army Reserve","0.561","","1.593","8","","",
