"id","timestamp.meta","timestamp_iso8601.meta","fiscal_year.meta","source.meta","catalog.meta","data_type.meta","classification.meta","resource.meta","source_filename.meta","type.meta","value.Name.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.MinimumSustainingRate.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Rate185.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.TotalLeadTimeAfterOct1InMonths.InitialQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ProductionLeadTimeAfterOct1InMonths.InitialQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AdminLeadTimeAfterOct1InMonths.InitialQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AdminLeadTimeBeforeOct1InMonths.InitialQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Location.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.MaximumProductionRate.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Quantity.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.FiscalYear.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AwardDate.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.SpecsAvailableNow.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.FundingVehicle.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.PCOLocation.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.FirstDeliveryDate.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ProcQuantity.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Amount.MonthlyDelivery.MonthlyDeliveryList.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.Month.MonthlyDelivery.MonthlyDeliveryList.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ServiceAgencyName.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AcceptedBeforeOct1.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.UnitCost.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.TotalLeadTimeAfterOct1InMonths.ReorderQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ProductionLeadTimeAfterOct1InMonths.ReorderQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AdminLeadTimeAfterOct1InMonths.ReorderQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.AdminLeadTimeBeforeOct1InMonths.ReorderQuantity.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.RFPIssueDate.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ContractType.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.ContractMethod.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.OCO.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","@footnote.FiscalYear.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","@footnote.ProcQuantity.MonthlyDeliverySchedule.MonthlyDeliveryScheduleList.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","value.RevisionsAvailableDate.HistoryPlanning.HistoryPlanningList.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record","@footnote.Name.Manufacturer.ManufacturerList.Item.ItemList.Category.CategoryList.P40AItemGroup.ItemExhibitList.record",
"e8843375f582b7f92ae8d34ebde73691","1418710035","2014-12-16T06:07:15+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","NSWC/INDIAN HEAD","4","40","0","0","0","0","NSWC INDIAN HEAD","80","250","2014","2014-03","true","WR","NSWC INDIAN HEAD","2015-03","250","21","2016-02","Navy","0","10508.00","11","6","5","6","","","","","","","","",
"e8843375f582b7f92ae8d34ebde73691","1418710035","2014-12-16T06:07:15+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"e8843375f582b7f92ae8d34ebde73691","1418710035","2014-12-16T06:07:15+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","51","2010","2010-04","true","","DCMA PACIFIC","2011-06","51","5","2011-06","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","51","2010","2010-04","true","","DCMA PACIFIC","2011-06","51","5","2011-07","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","51","2010","2010-04","true","","DCMA PACIFIC","2011-06","51","5","2011-08","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","51","2010","2010-04","true","","DCMA PACIFIC","2011-06","51","5","2011-09","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","51","2010","2010-04","true","","DCMA PACIFIC","2011-06","51","5","2011-10","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","51","2010","2010-04","true","","DCMA PACIFIC","2011-06","51","5","2011-11","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","51","2010","2010-04","true","","DCMA PACIFIC","2011-06","51","5","2011-12","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","51","2010","2010-04","true","","DCMA PACIFIC","2011-06","51","4","2012-01","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","51","2010","2010-04","true","","DCMA PACIFIC","2011-06","51","4","2012-02","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","51","2010","2010-04","true","","DCMA PACIFIC","2011-06","51","4","2012-03","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","51","2010","2010-04","true","","DCMA PACIFIC","2011-06","51","4","2012-04","Navy","0","522000.00","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","50","2011","2011-07","true","","DCMA PACIFIC","2012-09","50","6","2012-09","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","50","2011","2011-07","true","","DCMA PACIFIC","2012-09","50","7","2012-10","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","50","2011","2011-07","true","","DCMA PACIFIC","2012-09","50","6","2012-11","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","50","2011","2011-07","true","","DCMA PACIFIC","2012-09","50","6","2012-12","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","50","2011","2011-07","true","","DCMA PACIFIC","2012-09","50","6","2013-01","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","50","2011","2011-07","true","","DCMA PACIFIC","2012-09","50","7","2013-02","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","50","2011","2011-07","true","","DCMA PACIFIC","2012-09","50","6","2013-03","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","50","2011","2011-07","true","","DCMA PACIFIC","2012-09","50","6","2013-04","Navy","0","576000.00","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","43","2012","2012-07","true","","DCMA PACIFIC","2013-09","43","4","2013-09","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","43","2012","2012-07","true","","DCMA PACIFIC","2013-09","43","4","2013-10","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","43","2012","2012-07","true","","DCMA PACIFIC","2013-09","43","4","2013-11","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","43","2012","2012-07","true","","DCMA PACIFIC","2013-09","43","3","2013-12","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","43","2012","2012-07","true","","DCMA PACIFIC","2013-09","43","3","2014-01","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","43","2012","2012-07","true","","DCMA PACIFIC","2013-09","43","3","2014-02","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","43","2012","2012-07","true","","DCMA PACIFIC","2013-09","43","4","2014-03","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","43","2012","2012-07","true","","DCMA PACIFIC","2013-09","43","3","2014-04","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","43","2012","2012-07","true","","DCMA PACIFIC","2013-09","43","3","2014-05","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","43","2012","2012-07","true","","DCMA PACIFIC","2013-09","43","4","2014-06","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","43","2012","2012-07","true","","DCMA PACIFIC","2013-09","43","4","2014-07","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","43","2012","2012-07","true","","DCMA PACIFIC","2013-09","43","4","2014-08","Navy","0","540000.00","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","17","2013","2013-05","true","","DCMA PACIFIC","2014-07","17","2","2014-07","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","17","2013","2013-05","true","","DCMA PACIFIC","2014-07","17","2","2014-08","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","17","2013","2013-05","true","","DCMA PACIFIC","2014-07","17","2","2014-09","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","17","2013","2013-05","true","","DCMA PACIFIC","2014-07","17","2","2014-10","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","17","2013","2013-05","true","","DCMA PACIFIC","2014-07","17","2","2014-11","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","17","2013","2013-05","true","","DCMA PACIFIC","2014-07","17","1","2014-12","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","17","2013","2013-05","true","","DCMA PACIFIC","2014-07","17","1","2015-01","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","17","2013","2013-05","true","","DCMA PACIFIC","2014-07","17","1","2015-02","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","17","2013","2013-05","true","","DCMA PACIFIC","2014-07","17","1","2015-03","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","17","2013","2013-05","true","","DCMA PACIFIC","2014-07","17","1","2015-04","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","17","2013","2013-05","true","","DCMA PACIFIC","2014-07","17","1","2015-05","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","17","2013","2013-05","true","","DCMA PACIFIC","2014-07","17","1","2015-06","Navy","0","759000.00","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","21","2014","2014-05","true","","DCMA PACIFIC","2015-07","21","2","2015-07","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","21","2014","2014-05","true","","DCMA PACIFIC","2015-07","21","1","2015-08","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","21","2014","2014-05","true","","DCMA PACIFIC","2015-07","21","1","2015-09","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","21","2014","2014-05","true","","DCMA PACIFIC","2015-07","21","2","2015-10","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","21","2014","2014-05","true","","DCMA PACIFIC","2015-07","21","1","2015-11","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","21","2014","2014-05","true","","DCMA PACIFIC","2015-07","21","2","2015-12","","","","","","","","","FFP","C","","","","","",
"882ba2381c01fe1b62e2598e73955159","1418710056","2014-12-16T06:07:36+00:00","2014","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","PROCUREMENT_MasterJustificationBook_Navy_PB_2014.xml","2014","BAES","0","0","18","12","6","0","AUSTRALIA","192","21","2014","2014-05","true","","DCMA PACIFIC","2015-07","21","2","2016-01","","","","","","","","","FFP","C","","","","","",
