"id","catalog.meta","resource.meta","type.meta","data_type.meta","timestamp.meta","timestamp_iso8601.meta","source.meta","source_filename.meta","fiscal_year.meta","classification.meta","@monetaryUnit.record","value.ProgramElementNumber.record","value.ProgramElementTitle.record","value.R1LineNumber.record","value.BudgetYear.record","value.BudgetCycle.record","value.SubmissionDate.record","value.ServiceAgencyName.record","value.AppropriationCode.record","value.AppropriationName.record","value.BudgetActivityNumber.record","value.BudgetActivityTitle.record","value.AllPriorYears.ProgramElementFunding.record","value.PriorYear.ProgramElementFunding.record","value.CurrentYear.ProgramElementFunding.record","value.BudgetYearOne.ProgramElementFunding.record","value.BudgetYearOneBase.ProgramElementFunding.record","value.BudgetYearTwo.ProgramElementFunding.record","value.BudgetYearThree.ProgramElementFunding.record","value.BudgetYearFour.ProgramElementFunding.record","value.BudgetYearFive.ProgramElementFunding.record","value.CostToComplete.ProgramElementFunding.record","value.TotalCost.ProgramElementFunding.record","value.ProgramElementMissionDescription.record","@format.record","value.ProgramElementNote.record","value.MdapCode.record","value.BudgetYearOneOCO.ProgramElementFunding.record","value.PriorYearsDelta.record",
"388030c55c9065df9d3e656e9721af95","dodbudget","rdte-base","2016","record","1422989842","2015-02-03T18:57:22+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Air_Force_PB_2016.xml","2016","public","Millions","0604329F","Small Diameter Bomb (SDB)  - EMD","58","2016","PB","2015-02","Air Force","3600","Research Development Test & Evaluation Air Force","5","System Development & Demonstration (SDD)","856.957","109.580","68.738","32.624","32.624","47.489","15.416","15.707","6.477","0.000","1152.988","","R2Long","","439","0.000","",
"a8e7957f01d52b5eccf94cac09b4666e","dodbudget","rdte-base","2016","record","1422989843","2015-02-03T18:57:23+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Air_Force_PB_2016.xml","2016","public","Millions","0604441F","Space Based Infrared System (SBIRS) High EMD","63","2016","PB","2015-02","Air Force","3600","Research Development Test & Evaluation Air Force","5","System Development & Demonstration (SDD)","9455.620","322.399","308.788","292.235","292.235","198.779","479.879","608.849","619.742","Continuing","Continuing","The SBIRS RDT&E FY16 budget justification exhibits describe three elements of the SBIRS program: 1) the SBIRS Engineering and Manufacturing Development (EMD) program of record PNO 210 MDAP 2) the Space Modernization Initiative (SMI) (non-MDAP) and the 3) Evolved SBIRS follow-on (pre-MDAP PNO 499).1. SBIRS EMD:  The Space-Based Infrared System (SBIRS) primary mission is to provide initial warning of a ballistic missile attack on the US its deployed forces and its allies. SBIRS enhances detection and improve reporting of intercontinental ballistic missile launches submarine launched ballistic missile launches and tactical ballistic missile launches. SBIRS supports Missile Defense Battlespace Awareness and Technical Intelligence missions by providing reliable accurate and timely data to Unified Combatant Commanders Joint Task Force (JTF) Commanders the intelligence community and other users. SBIRS provides increased detection and tracking performance over legacy systems in order to meet requirements in Air Force Space Command's (AFSPC) Operational Requirements Document (ORD). The SBIRS system includes both space and ground elements. The space segment consists of Geosynchronous Earth Orbit (GEO) satellites payloads hosted on satellites in Highly Elliptical Orbit (HEO) and Defense Support Program (DSP) satellites. The ground segment consists of both fixed and mobile data processing elements communications infrastructure and relay ground stations serving all SBIRS space elements. The HEO-1 and HEO-2 payloads are on-orbit and certified for Integrated Tactical Warning/Attack Assessment (ITW/AA) missile warning operations and technical intelligence operations. The GEO-1 and GEO-2 satellites have completed AFSPC and USSTRATCOM operational acceptance.  GEO-1 received ITW/AA certification in August 2013. The GEO-2 satellite received ITW/AA certification in December 2013. These payloads provide a rich data set for exploitation. The program of record ground segment development exploits both the new scanner and starer sensor data through software processing and builds user messages for missile warning and missile defense. Also data exploitation efforts enable access to raw and processed data to expand capabilities for battlespace awareness and other applications.  FY17 and FY18 funds support ground segment development.  The baseline requirement document is the 1996 SBIRS ORD. Enterprise systems engineering and integration (SE&I) provides intra- and inter-program requirements development enterprise master planning validation and verification specialty engineering and architecture development. 2. SMI:  Future SBIRS Overhead Persistent Infrared (OPIR) satellites will be procured using the Department of Defense (DOD) Efficient Space Procurement (ESP) concept.  ESP is an approach which seeks stable production and efficient sub-contractor product management through the block buy of two space vehicles at one time (please see SBIRS P-40 Exhibit). A portion of the savings realized from ESP block buys are programmed for investment into OPIR Space Modernization Initiative (SMI); the current OPIR SMI project was established in this manner in the FY12 President's Budget.  The primary objective of SMI is to enable and inform future decisions to maintain and evolve a capable resilient and affordable OPIR architecture by maturing technologies and mitigating risk areas to facilitate OPIR modernization within the Department's constrained resources. SMI supports the Program of Record (PoR) by assessing future parts and material obsolescence and designing future space and ground modifications focused on affordability and capability while simultaneously maximizing the effectiveness of existing system data products. SMI funds engineering activities to reduce both production and future system costs through manufacturing and producibility enhancements and through technology insertion. SMI will also mature potential technology upgrades at the component and system level for future space and ground architecture affordability and capability enhancements.  The SBIRS OPIR SMI plan includes studies and risk reduction activities to evolve the current PoR SBIRS GEO satellites reduce production timelines and reduce recurring production costs. SMI funded data exploitation efforts include OPIR mission data processing data fusion data dissemination algorithm development network connectivity efficient interfaces and sensor performance assessments to enable greater exploitation of SBIRS PoR and other data sources. SMI exploitation efforts build upon PoR capabilities and inform the PoR decision process. The data exploitation efforts identify affordable responsive and resilient measures to improve technical intelligence and battlespace awareness processing and data dissemination tools to enhance OPIR support to the warfighters and other data users. The SMI Hosted Payloads and Wide Field of View (WFOV) Testbed activities explore technology maturation qualification of new components and subsystem/component prototyping to evolve the OPIR architecture. Hosted Payloads and WFOV Testbeds support maturation of mission data processing algorithms for tactical and strategic applications which are critical demonstration efforts to enhance PoR capabilities and to reduce program risks for future OPIR systems whether new systems or evolutions of the PoR.  Collection of on-orbit WFOV data is critical to develop algorithms to process large data sets generated by emerging large format focal planes and to reduce risk for possible SBIRS follow-on architectures.  SMI activities are balanced and phased to enable an expanded tradespace and improve the competitive environment.   3. Evolved SBIRS Follow-on: The SBIRS Follow-On AoA and knowledge gained from the SBIRS SMI projects will inform a future Defense Acquisition Board (DAB) decision for the Evolved SBIRS effort.  DAB alternatives are expected to include: 1) continued production of SBIRS PoR design; 2) an evolved satellite and ground system derived from the SBIRS POR designs; 3) an evolved satellite and ground system that includes a combination of PoR derivatives and new systems; or 4) an alternative architecture (potentially disaggregated).  The Evolved SBIRS effort will implement the DAB directed program alternative. The Evolved SBIRS AoA will consider the requirement for global coverage in the post-GEO-6 and post-HEO-4 timeframe.This program is in Budget Activity 5 System Development and Demonstration (SDD) because it has passed Milestone B approval and is conducting engineering and manufacturing development tasks aimed at meeting validated requirements prior to full-rate production.","","Prior Years: Total Program Element above includes $39.831M for BPAC 65A040 Commercially Hosted Payload funded in FY11 and FY12.MDAP PNO 210 includes only BPAC 653616 SBIRS High EMD.","210","0.000","39.831",
"0ef9a767437e59dcedf6cb98a6aa390f","dodbudget","rdte-base","2016","record","1422989846","2015-02-03T18:57:26+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Air_Force_PB_2016.xml","2016","public","Millions","0605221F","KC-46","76","2016","PB","2015-02","Air Force","3600","Research Development Test & Evaluation Air Force","5","System Development & Demonstration (SDD)","3231.025","1505.476","786.437","602.364","602.364","314.333","21.380","4.363","0.000","0.000","6465.378","","R2Long","","387","0.000","",
"eeb0684d9281f83919bbb74c4ab67177","dodbudget","rdte-base","2016","record","1422989846","2015-02-03T18:57:26+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Air_Force_PB_2016.xml","2016","public","Millions","0605223F","Advanced Pilot Training","77","2016","PB","2015-02","Air Force","3600","Research Development Test & Evaluation Air Force","5","System Development & Demonstration (SDD)","0.000","0.000","8.201","11.395","11.395","12.152","107.173","262.765","275.879","581.113","1258.678","The Advanced Trainer Replacement T-X will replace Air Education and Training Command's (AETC) T-38C aircraft and associated Ground Based Training System (GBTS) currently used in the fighter/bomber advanced Specialized Undergraduate Pilot Training (SUPT) track as well as in the Introduction to Fighter Fundamentals (IFF) program. The T-38C was first introduced in 1961 and now average's 45 years.   T-X will close training gaps which the T-38 cannot fully address and have grown with the introduction of the 4th and 5th generation fighter aircraft.  The Stores-Aircraft Interface project provides funding for the Companion Trainer Aircraft which is intended to develop a variant of the Advanced Pilot Training (APT) T-X aircraft to serve as a "Red Air" adversary or aggressor capability for 5th generation fighter aircraft.  A version of the T-X equipped with radar/data-link and hard-points for weapons and jammer carriage is envisioned for this role.  This program is in Budget Activity 5 System Development and Demonstration (SDD) because OSD/AT&L has approved proceeding toward Milestone B to conduct engineering and manufacturing development tasks aimed at meeting validated requirements prior to full-rate production.","","In FY2015 Project 655340 Advanced Trainer Replacement T-X efforts were transferred from Program 0604233F Specialized Undergraduate Flight Training to Program 0605223F Advanced Pilot Training in order to improve transparency of this ACAT I acquisition program.In FY 2018 Project 655361 Stores-Aircraft Interface includes new start efforts for a companion trainer.","436","0.000","",
"72593c009068882dc89e97c2ece3c1a2","dodbudget","rdte-base","2016","record","1422989836","2015-02-03T18:57:16+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Air_Force_PB_2016.xml","2016","public","Millions","0603742F","Combat Identification Technology","30","2016","PB","2015-02","Air Force","3600","Research Development Test & Evaluation Air Force","4","Advanced Component Development & Prototypes (ACD&P)","","12.938","10.980","21.790","21.790","24.661","24.562","23.873","24.300","Continuing","Continuing","The Combat Identification (CID) Technology program element analyzes develops demonstrates and evaluates promising target identification technologies to facilitate platform transition decisions prior to Engineering and Manufacturing Development (EMD).  The Joint Capability Document (JCD) for CID BFT (Blue Force Tracking) operational documents lessons learned and NATO requirements state the need for positive CID.  High confidence CID increases combat effectiveness prevents fratricide and reduces collateral damage.  It also enables combatant commanders to effectively command and control their forces in all weather day or night.  This program element focuses on the cooperative and non-cooperative technologies that have the capability to positively identify surface and air targets in both air-to-surface and air-to-air engagements.  In order to rapidly make available promising CID technologies for platform EMD decisions the program element funds design studies engineering analysis and other efforts associated with demonstration of prototype CID related technologies and subsystems on platforms.  It also supports the development testing and implementation of international standards (to include NATO standardization agreements) to ensure joint Allied and coalition interoperability.  Non-cooperative CID employs a number of sensing technologies and signal processing techniques.  The observations may be compared to a database of known objects to identify surface or air threats from air platforms.  These technologies include: (1) Laser Vision an Electro-Optical/Infrared (EO/IR) imaging system that significantly increases ID ranges;(2) Radar Vision an air-to-ground radar imaging technique to identify stationary and moving targets using their radar signatures; including passive techniques and electronic warfare identification technologies; (3) Hydra Vision a balanced (robust) amalgamation of sensor data from multiple sources to provide warfighters with higher confidence CID results on surface or air targets potentially including fusion with intelligence sources identification of non-traditional targets fusion to counter camouflage concealment and deception (CCD) and multi-phenomenology features for sustainable databases; (4) Compact ATR (Aided Target Recognition) and Sustainable Environments (CASE) a CID approach that focuses on tailoring algorithms to utilize smaller more efficient databases that are faster and less expensive to generate and maintain; and (5) X-Patch a validated set of prediction codes and analysis tools that predicts realistic far-field radar signatures from 3-D (3 dimensional) target models in order to predict 1D and/or 2D data. (6) A new program called Radio ID (RID) will develop methods for utilizing advances in radio technologies such as software defined radios to provide a low cost ID solutions for situational awareness and fratricide prevention potentially fusing non cooperative techniques and cooperative technologies. Cooperative CID employs technologies required to rapidly identify friendly platforms.  The program develops integrates and evaluates technologies that provide AF platforms with a means of positively identifying an air or ground platform as a friendly via active or passive cooperative ID capabilities.  Development funded by this program element ensures availability of Automatic Dependent Surveillance - Broadcast (ADS-B) as well as Mode 5 IFF (Identification Friend or Foe) upgrade path for implementing ground and air platforms across the Air Force fleet. Activities also include studies and analysis to support both current program planning and execution and future program planning. Fund Air Traffic Control Radar Beacon Systems Identification Friend or Foe Mark XIIA System (AIMS)Program Office test engineers.  The DoD International AIMS PO has system level interoperability testing and certification responsibilities for the present Mark XII system development and integration of Mark XIIA (Mode 5) and transition to Mark XIIA Mode S systems.  AIMS PO will continue to test and certify IFF equipment for the services now as long as IFF is used for combat identification.This program is in Budget Activity 4 Advanced Component Development and Prototypes (ACD&P) because efforts are necessary to evaluate integrated technologies representative modes or prototype systems in a high fidelity and realistic operating environment.The FY2016 funding request was reduced by $2.981 million to account for the availability of prior execution balances.","","In FY 2016 Project 642597 Non-cooperative Identification Subsystems includes new start efforts for Radio ID (RID).","","0.000","",
"734223200990e45c668aeb25be9d15af","dodbudget","rdte-base","2016","record","1422989845","2015-02-03T18:57:25+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Air_Force_PB_2016.xml","2016","public","Millions","0604851F","Intercontinental Ballistic Missile - EMD","70","2016","PB","2015-02","Air Force","3600","Research Development Test & Evaluation Air Force","5","System Development & Demonstration (SDD)","","118.504","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","118.504","Intercontinental Ballistic Missile (ICBM) Engineering and Manufacturing Development (EMD) efforts will ensure the extension of the operational life of the Minuteman III ICBM weapon system through 2030.  The Support Equipment program designs develops and tests replacement of obsolete/non-serviceable weapon system support and flight test equipment.  The efforts include design development and testing of support equipment such as Reentry Field Support Equipment (RFSE) Code System Media (CSM) Payload Transporter Replacement (PTR) Higher Authority Command/Rapid Message Processing Element (HAC/RMPE) Message Generator Strategic Targeting Application Computer System (STACS) and Transporter Erector Replacement Program (TERP).  In FY15 efforts listed above in PE 0604851F Intercontinental Ballistic Missile - EMD Project 655037 Support Equipment were included in PE 0101213F Minuteman Squadrons Project 672985 MM Support Equip.    Efforts also include the design development and testing of replacement flight test equipment necessary to conduct Operational Test Launches (OTLs) and ICBM Fuze Modernization flight tests such as the Instrumentation Wafer Replacement Program (IWRP).  OTLs are required by USSTRATCOM and the Department of Energy to determine continuing reliability and effectiveness of the ICBM weapon system.  Beginning in FY 2016 IWRP efforts previously included in PE 0604851F Intercontinental Ballistic Missile - EMD Project 655037 Support Equipment were combined with the Flight Destruct System and Launch Support System and included in PE 0101213F Minuteman Squadrons Project 672984 MM III Baseline Support as the Flight Test Telemetry and Termination System (FT3).    Intercontinental Ballistic Missile (ICBM) Cryptography Upgrade Increment II (ICU II) executes USSTRATCOM Air Force Global Strike Command (AFGSC) and Nuclear Weapon Safety Center (NWSC) requirements by implementing the KS-60 capabilities of remote key/code change and irreversible transformation as mandated in the approved Capabilities Development Document (CDD) dated 4 January 2005 and addresses Nuclear Weapon System Safety Group Operational Safety Review (NWSSG OSR) requirements 98-2 00-1 and 02-2.  It also incorporates continuous signal lockout capabilities to prevent the widespread loss of status monitoring.  These features will greatly increase security during code changes by reducing the frequency of open sites 75 days annually and will reduce associated resource costs for 450 launch facilities (LF) and 45 launch control centers (LCC).  In FY 2015 ICU II effort previously included in PE 0604851 Intercontinental Ballistic Missile - EMD Project 655081 ICBM Crypto were included in PE 0101213F Minuteman Squadrons Project 672986 MM Crypto Mods.  This program is Budget Activity 5 System Development and Demonstration (SDD) because it has passed Milestone B approval and is conducting engineering and manufacturing development tasks aimed at meeting validated requirements prior to full-rate production.","","In FY 2015 Project 655037 Support Equipment efforts were transferred to PE 0101213F Minuteman Squadrons Project 672985 MM Support Equip and Project 672984 MM III Baseline Support in order to consolidate ICBM investment activities under a common PE.In FY 2015 Project 655081 ICBM Crypto efforts were transferred to PE 0101213F Minuteman Squadrons Project 672986 MM Crypto Mods in order to consolidate ICBM investment activities under a common PE.","","0.000","",
"20d6d7f34f0e82b496499bb5f8afba5e","dodbudget","rdte-base","2016","record","1422989837","2015-02-03T18:57:17+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Air_Force_PB_2016.xml","2016","public","Millions","0604317F","Technology Transfer","37","2016","PB","2015-02","Air Force","3600","Research Development Test & Evaluation Air Force","4","Advanced Component Development & Prototypes (ACD&P)","","2.531","4.769","3.512","3.512","3.402","3.317","3.087","3.144","Continuing","Continuing","","R2Long","","","0.000","",
"e58e1edfa4cdf1d2a2915dbbded64ab7","dodbudget","rdte-base","2016","record","1422989837","2015-02-03T18:57:17+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Air_Force_PB_2016.xml","2016","public","Millions","0604327F","Hard and Deeply Buried Target Defeat System (HDBTDS) Program","38","2016","PB","2015-02","Air Force","3600","Research Development Test & Evaluation Air Force","4","Advanced Component Development & Prototypes (ACD&P)","333.298","109.602","0.000","54.637","54.637","0.000","0.000","0.000","0.000","0.000","497.537","","R2Long","","475","0.000","",
"451aacfe41be9ca56183fd6f7e37f4cd","dodbudget","rdte-base","2016","record","1422989839","2015-02-03T18:57:19+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Air_Force_PB_2016.xml","2016","public","Millions","0604857F","Operationally Responsive Space","44","2016","PB","2015-02","Air Force","3600","Research Development Test & Evaluation Air Force","4","Advanced Component Development & Prototypes (ACD&P)","","10.000","20.000","6.457","6.457","0.000","0.000","0.000","0.000","Continuing","Continuing","","R2Long","","","0.000","",
"b6e436419b06d295baec092e83a36737","dodbudget","rdte-base","2016","record","1422989832","2015-02-03T18:57:12+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Air_Force_PB_2016.xml","2016","public","Millions","0602890F","High Energy Laser Research","13","2016","PB","2015-02","Air Force","3600","Research Development Test & Evaluation Air Force","2","Applied Research","","38.853","37.441","42.037","42.037","42.300","43.049","43.685","44.553","Continuing","Continuing","","R2Long","","","0.000","",
"fca4999bc804ba3ec63abf90a19bb989","dodbudget","rdte-base","2016","record","1422989833","2015-02-03T18:57:13+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Air_Force_PB_2016.xml","2016","public","Millions","0603444F","Maui Space Surveillance System (MSSS)","21","2016","PB","2015-02","Air Force","3600","Research Development Test & Evaluation Air Force","3","Advanced Technology Development (ATD)","","25.535","14.031","12.853","12.853","11.681","11.681","11.912","12.147","Continuing","Continuing","","R2Long","","","0.000","",
"96dbad1f47b5126e6e2b89d53b3a0a5d","dodbudget","rdte-base","2016","record","1422989834","2015-02-03T18:57:14+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Air_Force_PB_2016.xml","2016","public","Millions","0603601F","Conventional Weapons Technology","23","2016","PB","2015-02","Air Force","3600","Research Development Test & Evaluation Air Force","3","Advanced Technology Development (ATD)","","33.410","42.046","48.536","48.536","45.401","52.969","56.529","58.566","Continuing","Continuing","","R2Long","","","0.000","",
"75e4b46cf10a410d12f0e18d0ed34680","dodbudget","rdte-base","2016","record","1422989855","2015-02-03T18:57:35+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Air_Force_PB_2016.xml","2016","public","Millions","0101122F","Air-Launched Cruise Missile (ALCM)","122","2016","PB","2015-02","Air Force","3600","Research Development Test & Evaluation Air Force","7","Operational Systems Development","","0.983","0.450","0.451","0.451","0.458","0.467","0.477","0.486","Continuing","Continuing","","R2Long","","","0.000","",
"a1e153173a1198a6f8c6413d8755e788","dodbudget","rdte-base","2016","record","1422989856","2015-02-03T18:57:36+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Air_Force_PB_2016.xml","2016","public","Millions","0101127F","B-2 SQUADRONS","124","2016","PB","2015-02","Air Force","3600","Research Development Test & Evaluation Air Force","7","Operational Systems Development","0.000","80.225","116.580","108.183","108.183","69.768","31.808","32.409","32.988","Continuing","Continuing","The B-2 Spirit is the world's most advanced long-range strike asset. The unique combination of range precision payload and ability to penetrate and operate in anti-access/area denial environments allow the B-2 to identify locate target and destroy the highest value enemy targets. The B-2 can with necessary upgradesaccomplish its mission regardless of location return to base safely and permit freedom of movement for follow-on forces including other long range strike platforms. An array of planned RDT&E projects are necessary to preserve a strategic advantage against 21st century threats as well as increase flexibility lethality and survivabilityof this national asset tasked across a broad spectrum of tactical and national strategic objectives. B-2 will achieve these objectives by adapting mature technologies/ systems in the fleet to rapidly deliver relevant combat capability leveraging other Department of Defense investments and programs utilizing innovative acquisition strategies.The B-2 has a projected service life through 2058. To ensure the fleet can accomplish its nuclear and conventional mission in highly defended and anti-access environments periodic modernization efforts must be undertaken to upgrade combat capability as well as improve the viability supportability and survivability of the weapon system.Recent and ongoing investments in avionics structures communications and weapons keep the B-2 viable in the immediate future. Current system upgrades include Low Observable Signature and Supportability Modifications  Defensive Management System Modernization alternative communication solutions such as Common Very Low Frequency Receiver Massive Ordnance Penetrator weapon integration and modernization of Global Positioning System hardware and signal enhancement Flexible Strike Phase 1 Link-16 Center Instrument Display/In-Flight Replanner and Multifunctional Information Distribution System Low Volume Terminal modernization Training System upgrades Mission Planning System improvements flight test aircraft upgrades and base of operations support integration and testing of upgraded crypto components and other weapons integration and engine improvements as well as B-2 platform studies and acquisition planning.This program is in Budget Activity 7 Operational System Development.  This budget activity includes developmental efforts to upgrade systems that have been fielded or have received approval for full rate production and anticipate production funding in the current or subsequent fiscal year.","","In FY 2016 Project 675345 B-2 Modernization includes new start effort for B-2 strategic communication.","224","0.000","",
"04e2ff4b5477755febb284c25ef23095","dodbudget","rdte-base","2016","record","1422989855","2015-02-03T18:57:35+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Air_Force_PB_2016.xml","2016","public","Millions","0101113F","B-52 SQUADRONS","121","2016","PB","2015-02","Air Force","3600","Research Development Test & Evaluation Air Force","7","Operational Systems Development","","16.481","49.457","74.520","74.520","48.849","38.276","23.318","0.050","Continuing","Continuing","B-52 System Improvements is a comprehensive project to ensure B-52 viability to perform current and future wartime missions to include datalinks navigation sensors weapons electronic warfare (EW) and training capabilities. B-52 System Improvements integrates and adds both tactical and global datalink communications for real time command and control targeting and intelligence. It upgrades antiquated Air Traffic Management (ATM) systems with those supported by three key functions using satellite technology: Communications Navigation and Surveillance (CNS). B-52 System Improvements upgrades training devices to support aircrew and maintenance training with the latest B-52 capability. In addition it improves conventional warfare capability with additional MIL-STD-1760 smart weapons and improved weapons carriage and fully integrates advanced targeting pods with the offensive avionics system. It studies analyzes and tests aircraft systems' hardness to Chemical Biological Radiological and Nuclear (CBRN) weapons effects such as Low Level Continuous Wave (LLCW) and High altitude Electromagnetic Pulse (HEMP) Survivability tests. It upgrades mission critical systems to survive in CBRN environments. B-52 System Improvements upgrades or replaces legacy defensive EW systems to include the radar warning receiver jammers chaff and flare dispensers and situational awareness displays as well as integration of offensive EW such as the Miniature Air-Launched Decoy (MALD) and MALD-Jammer (MALD-J).Engineering Studies & Analysis and Test & EvaluationB-52 System Improvements funds test activities at the Air Force Flight Test Center (AFFTC) engineering and planning studies for potential future weapon system enhancements (weapons sensors avionics and EW) and emerging requirement on current projects upgrades to the B-52 Systems Integration Laboratory (SIL) Avionics Integration Support Facility (AISF) and Weapon System Trainers (WSTs and other operations/maintenance trainers) and weapon system operational/safety supportability reliability and Total Ownership Cost (TOC) improvements.Additional EffortsB-52 System Improvements funds additional efforts that stem from the operation and maintenance of a 50-plus-year-old aircraft such as parts obsolescence Diminishing Manufacturing Sources (DMS) and emerging requirements to add to or maintain the existing capabilities. Examples include but are not limited to upgrades to radaroutdated avionics computers communications and security updatesmission planning interfaces to Joint Mission Planning Software (JMPS) Air Force Mission Support System (AFMSS) upgrades to the EW suite and studies and analysis. All B-52 development projects support planned requirements for unique identification in their production phases.B-52 COMBAT NETWORK COMMUNICATIONS TECHNOLOGY (CONECT) (BPAC 675050)The B-52 CONECT acquisition project supports nuclear and conventional operations by upgrading the B-52 fleet with tactical datalink and voice communications capabilities along with improved threat and situational awareness to support participation in network centric operations. The CONECT upgrade includes new Multi-Functional Color Displays (MFCDs) and a digital interphone system which will survive and function through the nuclear environment to enhance crew interaction and situational awareness. To enable net centric operations the CONECT upgrade integrates: on-board client/server architecture supporting distributed processing with independent control functions; UHF Beyond Line-Of-Sight (BLOS) Joint Range Extension (JRE) capability via ARC-210 Warrior radio to exchange J-Series messaging within theater; Intelligence Broadcast Receiver (IBR); limited Internet Protocol (IP) based UHF BLOS link supporting voice e-mail and file transfers; and Improved Data Modem (IDM)-based digital Variable Message Format (VMF) datalink to significantly enhance close air support (CAS) missions. This integrated suite will provide the B-52 fleet with a machine-to-machine data transfer capability supporting aircraft re-tasking and retargeting of Conventional Air Launched Cruise Missile (CALCM) and J-series weapons across the range of B-52 military operations and missions. This requirement's Capability Production Document (CPD) was validated by the Air Force Requirement's Oversight Council (AFROC) on 16 September 2008.Trainers and Upgrades for CONECTIn order to maintain currency with the latest aircraft configuration the CONECT project will update existing trainers or use computer-based training to add CONECT functionality to meet user-training requirements and update/maintain the SIL for the WSTs.B-52 1760 INTERNAL WEAPONS BAY UPGRADE (IWBU) (BPAC 675048)The 1760 IWBU requires the integration of the 1760 weapons capability into the bomb bay on 78 B-52H aircraft which includes two Ground Instructional Training Aircraft (GITA) utilizing 44 Common Strategic Rotary Launcher (CSRLs) converted into Conventional Rotary Launchers (CRLs) where three of the CRLs will be modified under Engineering Manufacturing and Development (EMD) for test purposes. This requirement's Capability Development Document (CDD) was validated by the AFROCC in June 2013. The 1760 IWBU project provides internal and external carriage for eight MIL STD 1760 weapons and consists of two sub increments: 1.1 and 1.2.Increment 1.1 consists of internal carriage of eight Joint Direct Attack Munitions (JDAM) and variants to include Laser JDAM (L/JDAM) on a conventional rotary launcher. Additionally this increment develops the capability for external carriage for 16 L/JDAM on Heavy Storage Adaptor Beam.Increment 1.2 develops the capability for internal carriage of eight Joint Air-to-Surface Standoff Missiles (JASSM) and its variants to include JASSM-Extended Range (JASSM-ER) and eight Miniature Air Launched Decoys (MALD) and its variants to include MALD Jammer (MALD-J). This increment also develops the capability for external carriage for 12 JASSM-ER.GPS-INTERFACE UNIT (GPS-IU)REPLACEMENT (BPAC 675055)Global Positioning System (GPS) Interface Unit (IU) Upgrade will replace three circuit card assemblies in the GPS-IU as well as the backplane (to integrate the new and old CCAs): the Central Processing Unit/1553 the power supply CCA and the video graphics card.These projects are in Budget Activity 7 Operational System Development because this budget activity includes development efforts to upgrade systems that have been fielded or have received approval for full rate production and anticipate production funding in the current or subsequent fiscal year.","",""In FY 2016 Project 675055 GPS-IU includes new start effort for Global Positioning System (GPS)-Interface Unit(IU) Replacement.In FY 2016 Project 675039 B-52 System Improvements includes new start effort(s) for potential engineering studies & analysis and test & evaluation."","","0.000","",
"3ca2bc7c558b1cc4b161c1c52b5d71ed","dodbudget","rdte-base","2016","record","1422989851","2015-02-03T18:57:31+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Air_Force_PB_2016.xml","2016","public","Millions","0605807F","Test and Evaluation Support","98","2016","PB","2015-02","Air Force","3600","Research Development Test & Evaluation Air Force","6","RDT&E Management Support","","724.958","689.509","673.908","673.908","666.993","677.220","684.977","697.626","Continuing","Continuing","Test facilities capabilities and resources operated through this program include wind tunnels rocket and jet engine test cells armament test ranges hardware-in-the-loop test facilities climatic test facilities avionics test facilities aircraft testbeds dry lakebed landing sites instrumented test ranges civilian payroll and contractor services.  It also provides resources for maintaining and modifying as required Air Force Materiel Command (AFMC) assigned test and test support coded aircraft.  No acquisition contracts are funded from this program; test support contracts for services and supplies and equipment are predominantly awarded on the basis of full and open competition.   This program is in Budget Activity 6 RDT&E Management Support because this budget activity includes research development test and evaluation efforts and funds to sustain and/or modernize the installations or operations required for general research development test and evaluation.","","","","0.000","",
"fd77617756ccc105bd37664f13aabd32","dodbudget","rdte-base","2016","record","1422989851","2015-02-03T18:57:31+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Air_Force_PB_2016.xml","2016","public","Millions","0605864F","Space Test Program (STP)","100","2016","PB","2015-02","Air Force","3600","Research Development Test & Evaluation Air Force","6","RDT&E Management Support","","11.642","21.161","28.228","28.228","27.339","25.570","26.051","26.518","Continuing","Continuing","","R2Long","","","0.000","",
