"id","catalog.meta","resource.meta","type.meta","data_type.meta","timestamp.meta","timestamp_iso8601.meta","source.meta","source_filename.meta","fiscal_year.meta","classification.meta","@monetaryUnit.record","value.ProgramElementNumber.record","value.ProgramElementTitle.record","value.R1LineItemNumber.record","value.BudgetYear.record","value.BudgetCycle.record","value.SubmissionDate.record","value.ServiceAgencyName.record","value.AppropriationCode.record","value.AppropriationName.record","value.BudgetActivityNumber.record","value.BudgetActivityTitle.record","value.PriorYear.ProgramElementFunding.record","value.CurrentYear.ProgramElementFunding.record","value.BudgetYearOne.ProgramElementFunding.record","value.BudgetYearOneBase.ProgramElementFunding.record","value.BudgetYearTwo.ProgramElementFunding.record","value.BudgetYearThree.ProgramElementFunding.record","value.BudgetYearFour.ProgramElementFunding.record","value.BudgetYearFive.ProgramElementFunding.record","value.ProgramElementNote.record","value.ProgramElementMissionDescription.record","value.AllPriorYears.ProgramElementFunding.record","value.CostToComplete.ProgramElementFunding.record","value.TotalCost.ProgramElementFunding.record","value.MdapCodes.record","@format.record",
"ce4473ee293aef3e05e4195d565bdfae","dodbudget","rdte-base","2014","record","1418721932","2014-12-16T09:25:32+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Navy_PB_2014.xml","2014","public","Millions","0204575N","Elect Warfare Readiness Supt","180","2014","PB","2013-04","Navy","1319","Research Development Test & Evaluation Navy","7","Operational Systems Development","17.686","19.843","19.563","19.563","31.320","39.710","42.336","46.545","","Research assess and develop information warfare capabilities.","199.562","Continuing","Continuing","","",
"15728d9396babad3f1ccbfcdb56a5c88","dodbudget","rdte-base","2014","record","1418721932","2014-12-16T09:25:32+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Navy_PB_2014.xml","2014","public","Millions","0205601N","Harm Improvement","181","2014","PB","2013-04","Navy","1319","Research Development Test & Evaluation Navy","7","Operational Systems Development","11.748","11.477","13.586","13.586","8.108","7.390","6.525","6.610","A new Program Element (PE) 0605555N has been established for the Direct and Time Sensitive Strike Program Office to support research development test and evaluation of Strike Weapons to be employed from a multitude of fixed and rotary wing aircraft in support of offensive and defensive land and sea based targets across multiple mission areas.  The following projects have been realigned/transferred to this new PE beginning in FY 2014: 3212 - MEDUSA JCTD and 3412 - Hellfire-R Integration.","Research Development Test and Evaluation funding for the Joint Service Pre-Planned Product Improvement program which will include near and far term performance improvements cost reduction and studies that establish future development requirements.  Specific initial efforts include lower cost seeker component development and seeker aided fuzing to enhance warhead performance in low angle impacts and against certain ship targets.  This excludes civilian and military manpower and their related costs and military construction costs which will be included in appropriate management and support elements.These projects are funded under Operational Systems Development because they include development efforts to upgrade systems that have been fielded or have received approval for full rate production and ancitipate funding in the current or subsequent fiscal year.","722.919","Continuing","Continuing","368","",
"5534097bf6c96668ed33b34a297e5128","dodbudget","rdte-base","2014","record","1418721926","2014-12-16T09:25:26+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2014.xml","2014","public","Millions","0605863N","RDT&E Ship & Aircraft Support","150","2014","PB","2013-04","Navy","1319","Research Development Test & Evaluation Navy","6","RDT&E Management Support","134.087","144.033","141.778","141.778","158.167","104.539","101.612","103.869","","This continuing program provides support for ships and aircraft required to accommodate Research Development Test and Evaluation (RDT&E) of new systems. The RDT&E ship and aircraft inventory is required to adequately test new and improved weapon systems stay current with threats and increase warfighting capability of the fleet. The program provides integrated logistics support for aircraft at selected field activities; provides depot-level rework of aircraft engines and components for the Navy inventory of RDT&E aircraft; and provides support for ships and aircraft bailed to contractors for Navy RDT&E projects. Costs covered under this element include aircrew training and proficiency fuel supplies equipment repair Aviation Depot Level Repairables overhaul of ships and aircraft as well as organizational intermediate and depot maintenance of ships and aircraft in the Navy RDT&E inventory.JUSTIFICATION FOR BUDGET ACTIVITY: This program is funded under RESEARCH DEVELOPMENT TEST and EVALUATION MANAGEMENT SUPPORT because it supports efforts directed toward sustaining or modernizing installations or operations required for general research development test and evaluation.","0.000","Continuing","Continuing","","",
"3c2d52cdd2ecf47ee5c8f235886fb19c","dodbudget","rdte-base","2014","record","1418721927","2014-12-16T09:25:27+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2014.xml","2014","public","Millions","0605865N","Operational Test & Eval Capability","152","2014","PB","2013-04","Navy","1319","Research Development Test & Evaluation Navy","6","RDT&E Management Support","16.464","16.399","16.565","16.565","16.722","16.960","17.300","17.465","","This program element (PE) provides Commander Operational Test and Evaluation Force (COMOPTEVFOR) general support funding for headquarters annual operating costs and ensures COMOPTEVFOR compliance with Secretary of Defense (SECDEF) and Secretary of the Navy (SECNAV) directives to conduct independent operational testing and evaluation. Funding supports planning conducting and reporting on the operational effectiveness and suitability of new and improved systems and recommending fleet usage to the Chief of Naval Operations (CNO). Funding also supports ongoing development and implementation of new requirements relative to integrated testing. The CNO as well as acquisition executives and managers at all levels have a continuing need for expeditious and efficient conduct of Operational Test and Evaluation (OT&E) by COMOPTEVFOR in support of training and equipping fleet forces.  To this end this funding supports COMOPTEVFOR's continued pursuit of a variety of senior management initiatives aimed at increasing efficiencies in T&E; these senior management initiatives include IT database and decision making technology upgrades implementation of Integrated Testing and Mission Based Test Design across all programs and improved staffing and expertise in the areas of DON acquisition processes Modeling and Simulation Statistical Studies Cost Analysis Information Assurance and similar disciplines. All of these senior management initiatives are aimed at improving the quality of testing and evaluation thus ensuring delivery to fleet units of fully tested and capable combat systems.  OT&E issues have direct long term Navy-wide implications on the Fleet's readiness and war fighting capability. Rapid advances in technology changes in fleet tactics and increased complexity of weapons systems and platforms combined with reductions in manpower force structure and budgets have created an increased need for technical and operational analyses that are sophisticated and timely in order to ensure an optimal return on investment of Navy resources. Funding is also provided for Navy support of the Office of the Secretary of Defense (OSD) sponsored Joint Test and Evaluation (JT&E) program.","0.000","Continuing","Continuing","","",
"d21f4c6624ea5f58b8676208e2bb40a0","dodbudget","rdte-base","2014","record","1418721927","2014-12-16T09:25:27+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2014.xml","2014","public","Millions","0605866N","Navy Space & Electr Warfare Supt","153","2014","PB","2013-04","Navy","1319","Research Development Test & Evaluation Navy","6","RDT&E Management Support","4.152","9.779","3.265","3.265","4.406","4.172","4.285","4.342","","Project 0706 Electromagnetic Compatibility (EMC) and Radio Frequency (RF) Management Program: Develops advanced technology to identify and eliminate Electromagnetic Interference (EMI) sources from Navy systems.  Supports research and development technology efforts develops top-level plans and supports systems in the Space and Electronic Warfare (SEW) mission area.Overseas Contingency Operations (OCO) Request: Combat Enabler for Operation Enduring Freedom - Afghanistan (OEF-A) during FY2013 and Operation Enduring Freedom - In Theater (OEF-T) during FY2014.  Joint Emitters during the continuing OCO operations was a source of debilitating electromagnetic interference to critical United States Navy (USN) Air Operations (OPS) and Ballistic Missile Defense (BMD) assets. In-Theater and Pre-Deployment OEF-A and OEF-T: Will address impact of upgrades to deploying ships and development of electromagnetic interference solutions for the deploying strike group.Project 0739 Navy Command Control Communications Computers and Intelligence (C4I) Top Level Requirements - This project provides analysis of both Fleet requirements and research and development technology to develop top-level plans and space systems in the Space and Electronic Warfare (SEW) mission area. The Space and Electronic Warfare Studies and Analysis Program (SEWSAP) supports analyses of fleet requirements and research and development technology to develop top-level plans for operating Navy Command Control Communications Intelligence Surveillance and Reconnaissance (C4ISR) and space systems in the SEW mission area.","0.000","Continuing","Continuing","","",
"94d615a3f04b8df17ce8ac11635f0d6c","dodbudget","rdte-base","2014","record","1418721927","2014-12-16T09:25:27+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2014.xml","2014","public","Millions","0605873M","Marine Corps Program Wide Supt","155","2014","PB","2013-04","Navy","1319","Research Development Test & Evaluation Navy","6","RDT&E Management Support","26.303","18.490","24.082","24.082","23.716","24.824","25.997","26.486","","This program element (PE) provides the analytical foundation for the Marine Corps Studies System (MCSS) including mandated Mission Area Analyses and Cost and Operational Effectiveness Analyses. The MCSS is the front end of the Marine Corps' acquisition system.  This PE also supports the material acquisition process as follows: managing the Marine Corps Operational Test and Evaluations (OT&E); providing Chem Bio Consequence Management of capabilites for Weapons of Mass Destruction (WMD) incident response forces; and conducting Phase A activities to investigate potential material solutions that validate needs program costs business decisions and prevent undue delays in pursuing priority requirements.","0.000","Continuing","Continuing","","",
"09b664d06b1f5ae709300ffbf8fc7abf","dodbudget","rdte-base","2014","record","1418721929","2014-12-16T09:25:29+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Navy_PB_2014.xml","2014","public","Millions","0101224N","SSBN Security Tech Program","166","2014","PB","2013-04","Navy","1319","Research Development Test & Evaluation Navy","7","Operational Systems Development","32.464","34.729","31.768","31.768","32.131","32.689","33.527","34.101","","The details of this program element are classified SECRET and are submitted annually to Congress in the classified budget justification books.","0.000","Continuing","Continuing","","",
"cc868f17ae2dfe7b7b80c4740d42eae2","dodbudget","rdte-base","2014","record","1418721929","2014-12-16T09:25:29+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Navy_PB_2014.xml","2014","public","Millions","0101402N","Navy Strategic Comms","168","2014","PB","2013-04","Navy","1319","Research Development Test & Evaluation Navy","7","Operational Systems Development","24.075","19.208","21.729","21.729","14.285","11.766","12.284","12.512","","The Shore to Ship Communications System develops communication system elements which provide Nuclear Command Control and Communications (NC3) from originator to execution platforms. The Shore to Ship Communications System provides continuous assessment of the command and control links between the National Command Authority and missile platforms and is conducted to ensure compliance with Nuclear Command and Control System (C2) Technical Performance Criteria (NTPC). The Shore to Ship Communications System addresses joint system design issues for Emergency Action Message (EAM) distribution to all nuclear platforms and provides evaluation of joint interoperability of EAM delivery systems. Tools are developed to provide strategic command and control planning within the submarine shore infrastructure to support deployed ballistic missile submarines. The E-6B Block I modification program corrects Airborne National Command Post program Follow-On Operational Test and Evaluation operational suitability deficiencies and addresses legacy system obsolescence issues. Without the Block I program legacy system obsolescence will result in several unsupportable mission systems. Block I designs develops integrates and tests a multi-level security system open systems architecture; replaces the intercommunications and Mission Computer Set; modifies the cooling electrical and Ultra-High Frequency Command Control and Communications system; and addresses internet protocol bandwidth expansion impacts to pre-Block I baseline aircraft. Block I adds operator workstations throughout the aircraft to reduce workload and improve system interoperability and provides a foundation for evolutionary upgrades. Other modifications (Block IA engineering change proposal) include: an additional auxiliary power unit to enhance power and cooling capabilities supporting the additional systems in the multi-level security system open systems architecture a very low frequency transmitter obsolescence replacement and a high power transmit set subsystem refurbishment.","378.884","Continuing","Continuing","","",
"399b3b0fc79781b871a298843ed0ab30","dodbudget","rdte-base","2014","record","1418721924","2014-12-16T09:25:24+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2014.xml","2014","public","Millions","0604258N","Target Systems Development","140","2014","PB","2013-04","Navy","1319","Research Development Test & Evaluation Navy","6","RDT&E Management Support","52.561","59.221","71.872","71.872","29.126","27.729","20.386","34.017","","This program element funds the development and procurement of aerial targets sea surface targets control systems and associated Target Augmentation and Auxiliary Systems needed to represent real world threat systems.  These capabilities are key enablers to the successful execution of the developmental and operational test and evaluation of naval combat weapons systems and to the satisfaction of advanced fleet training requirements. This program is funded under Research Development Test and Evaluation Management Support because it supports efforts directed toward sustaining or modernizing installations or operations required for general research development test and evaluation.","0.000","Continuing","Continuing","","",
"82e2d13b9e4d870eecad48a35d342b55","dodbudget","rdte-base","2014","record","1418721925","2014-12-16T09:25:25+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2014.xml","2014","public","Millions","0604759N","Major T&E Investment","141","2014","PB","2013-04","Navy","1319","Research Development Test & Evaluation Navy","6","RDT&E Management Support","36.670","35.894","38.033","38.033","38.976","39.624","40.175","40.850","","This project improves visibility and commonality of Test and Evaluation (T&E) resources across the Service for Major T&E investment funding. These funds correct major deficiencies improve T&E capabilities and increase T&E support effectiveness. The T&E Investment project provides improved test capabilities at the following test facilities: the Naval Undersea Warfare Center Division Newport Atlantic Undersea Test and Evaluation Center Andros Island Bahamas; the Nanoose and Dabob ranges of the Naval Undersea Warfare Center Division Keyport Keyport WA; the Sea Range Land Range Electronic Combat Range Targets Ordnance T&E Facility Test Wing Pacific and the Air Vehicle Modification and Instrumentation facility located at the Naval Air Warfare Center Weapons Division Point Mugu CA and China Lake CA; and the Atlantic Test Range Air Combat Environment T&E Facility Electromagnetic Environmental Effects Air Vehicle Modification and Instrumentation facility Test Wing Atlantic Targets and the Propulsion Systems Evaluation Facility located at the Naval Air Warfare Center Aircraft Division Patuxent River MD and the test and evaluation capabilities located at the Pacific Missile Range Facility Kauai HI.JUSTIFICATION FOR BUDGET ACTIVITY: This program is funded under RESEARCH DEVELOPMENT TEST and EVALUATION MANAGEMENT SUPPORT because it supports efforts directed toward sustaining or modernizing installations or operations required for general research development test and evaluation.","0.000","Continuing","Continuing","","",
"5e090b5a7d45f8adaaee7f24ca6b6600","dodbudget","rdte-base","2014","record","1418721938","2014-12-16T09:25:38+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Navy_PB_2014.xml","2014","public","Millions","0303238N","Consolidated Afloat Network Ent SVCS(CANES)-MIP","203","2014","PB","2013-04","Navy","1319","Research Development Test & Evaluation Navy","7","Operational Systems Development","6.602","0.000","0.000","0.000","0.000","0.000","0.000","0.000","CANES Military Intelligence Program (MIP) related funding under PE 0303238N investment ended in FY 2012.  MIP requirements transition to PE 0303138N beginning in FY 2013.","Consolidated Afloat Networks & Enterprise Services (CANES) is the Navy's only Program of Record (POR) to replace existing afloat networks and provide the necessary infrastructure for applications systems and services required for NAVY to dominate the Cyber Warfare domain. CANES is the technical and infrastructure consolidation of existing separately managed afloat networks currently under PE 0204163N (LI 3050) Ship Communications Automation including Integrated Shipboard Network Systems (ISNS) Combined Enterprise Regional Information Exchange System - Maritime (CENTRIXS-M) Sensitive Compartmented Information (SCI) Networks and Submarine Local Area Network (SubLAN). These legacy afloat network designs are currently End of Life and CANES will replace these existing unaffordable and obsolete networks.   The fundamental goal of CANES is to bring Infrastructure and Platform as a Service (IaaS / PaaS) within which current and future iterations of Tasking Collection Processing Exploitation and Dissemination (TCPED) computing and storage capabilities will reside. CANES will provide complete infrastructure inclusive of hardware software processing storage and end user devices for Unclassified Coalition Secret and SCI for all basic network services (email web chat collaboration) to a wide variety of Navy surface combatants submarines Maritime Operations Centers and Aircraft. In addition approximately 36 hosted applications and systems inclusive of Command and Control Intelligence Surveillance and Reconnaissance Information Operations Logistics and Business domains require the CANES infrastructure to operate in the tactical environment. Integrating these applications and systems is accomplished through Application Integration (AI) the engineering process used to evaluate and validate compatibility between CANES and the Navy-validated applications systems and services that will utilize the CANES infrastructure and services.  Specific programs such as Distributed Common Ground System - Navy (DCGS-N) Global Command and Control System - Maritime (GCCS-M) Naval Tactical Command Support System (NTCSS) and Undersea Warfare Decision Support System (USW-DSS) are dependent on the CANES Common Computing Environment (CCE) to field host and sustain their capability because they no longer provide their own hardware. CANES requires that Automated Digital Network System (ADNS)field prior to or concurrently with CANES due to architectural reliance between the two programs.    CANES will develop updates on a rolling four year hardware baseline and a two year software baseline. CANES is based on the overarching concept of reducing the number of afloat network baselines and providing enhanced efficiency through a single engineering focus on integrated technical solutions. This will allow for streamlined acquisition contracting test events and significant lifecycle efficiencies through consolidation of multiple current configuration management baselines logistics and training efforts into a unified support structure. Platform sets 1 2 3 and 4 define phases of CANES system development efforts.  Each platform set consists of a different ship class design baseline.CANES Military Intelligence Program (MIP) related funding under PE 0303238N investment ended in FY 2012.  MIP requirements transition to PE 0303138N beginning in FY 2013.","0.000","0.000","6.602","","",
"9131a67fcbef66a98e081fa3f36aca0d","dodbudget","rdte-base","2014","record","1418721939","2014-12-16T09:25:39+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Navy_PB_2014.xml","2014","public","Millions","0305160N","Navy Meteorological and Ocean Sensors-Space(METOC)","206","2014","PB","2013-04","Navy","1319","Research Development Test & Evaluation Navy","7","Operational Systems Development","0.820","0.810","0.742","0.742","0.885","0.890","60.911","0.919","","This program element supports the Navy's requirements in meteorological and oceanographic (METOC) space-based remote sensors.  These requirements include commitments to satellite sensor and operational demonstration/development activities as well as the transition to fleet applications associated with three satellite programs: 1) the joint Defense Meteorological Satellite Program (DMSP) 2) the jointly funded Coriolis satellite which includes Navy Satellite Based Wind Speed (WindSat) and Air Force Solar Mass Ejection Imager instruments 3) the Geodetic/geophysical Satellite (GEOSAT) Follow-On 2 (GFO-2) altimetry satellite funded entirely by Navy.  The Navy METOC Space-Based Sensing Capabilities project provides for Navy participation in Navy/Air Force cooperative efforts leading to DMSP sensor development and specifically participation in the calibration and validation of instruments and delivery of satellite products to the fleet.  The passive microwave instruments carried on the DMSP satellites provide global and atmospheric data of direct operational relevance including sea surface wind sea ice and precipitation.  WindSat is a partnered program that meets multiple naval remote sensing requirements and provides a significant risk reduction for the Joint Polar Orbiting Satellite System (JPSS) satellites' Microwave Imaging Sensor instrument.  The GEOSAT Follow-On project and GFO-2 program will provide a polar-orbiting satellite that measures sea surface topography using a precise altimeter.Both the GEOSAT Follow-On and Navy METOC Support (Space) projects fulfill Navy's obligation to develop naval service-unique mission critical space-based METOC technology. Starting in FY12 the Navy has delayed all Geodetic/geophysical Satellite (GEOSAT) Follow-On 2 (GFO-2) altimetry satellite development efforts until FY 2017.JUSTIFICATION FOR BUDGET ACTIVITY:  BA-7: This program is funded under Operational System Development because it encompasses engineering and manufacturing development for upgrade of existing operational systems.","0.000","Continuing","Continuing","","",
"7b2683d1ea3363b122310e32e786f196","dodbudget","rdte-base","2014","record","1418721923","2014-12-16T09:25:23+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2014.xml","2014","public","Millions","0605450N","Joint Air-to-ground Missile (JAGM)","133","2014","PB","2013-04","Navy","1319","Research Development Test & Evaluation Navy","5","System Development & Demonstration (SDD)","108.395","0.000","5.500","5.500","0.000","0.000","0.000","0.000","","Joint Air-to-Ground Missile (JAGM) is an Army-lead close-air-support missile program that will utilize multi-mode seeker technology and be employed against land and maritime targets. JAGM will provide advanced line-of-sight and beyond line-of-sight capabilities including precision point and fire and forget targeting increased range and increased lethality against soft and hardened moving and stationary targets.  On March 20 2012 the Defense Acquisition Executive approved an incremental acquisition approach to the JAGM requirement while considering affordability.  The restructure also designated the AH-1Z helicopter as the sole USN/USMC threshold platform.  DoN FY14 efforts include initial AH-1Z platform integration development of technologies that extend missile range test planning and Joint cost and schedule planning for MS B and EMD.","202.425","0.000","316.320","","",
"7d13a159a8318a7bc527cf23b9a1cbc3","dodbudget","rdte-base","2014","record","1418721946","2014-12-16T09:25:46+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Army_PB_2014.xml","2014","public","Millions","0602712A","Countermine Systems","20","2014","PB","2013-04","Army","2040","Research Development Test & Evaluation Army","2","Applied Research","32.226","18.850","20.574","20.574","21.542","25.247","26.659","27.011","","This program element (PE) investigates designs and evaluates technologies to improve countermine signature management and counter-sensors capabilities.  The focus is on sensor components sub-components and software algorithms to improve detection of mines explosive threats and directed energy; ballistic methods to defeat mines and explosive threats; and signature management technologies to reduce reconnaissance capabilities of the enemies.  This PE also supports DoD's Center of Excellence for Unexploded Ordnance which coordinates and standardizes land mine signature models; maintains a catalogue of mine signatures; supports the evaluation of mine detection sensors and algorithms; and working in conjunction with the US Army Engineering Research and Development Center (ERDC) examines countermine phenomenology of surface and buried mines and explosive threats.  Project H24 advances state of the art Countermine technologies to accurately detect threats with a high probability reduce false alarms and enable an increased operational tempo.  Project H35 evaluates and develops advanced signature management and deception techniques for masking friendly force capabilities and intentions.  Work in this PE is related to and fully coordinated with PE 0602120A (Sensors and Electronic Survivability) PE 0602622A (Chemical Smoke and Equipment Defeating Technology) PE 0602624A (Weapons and Munitions Technology) PE 0602709A (Night Vision Technology) PE 0602784A (Military Engineering Technology) PE 0603004A (Weapons and Munitions Advanced Technology) PE 0603606A (Landmine Warfare and Barrier Advanced Technology) PE 0603710A (Night Vision Advanced Technology). The cited work is consistent with the Assistant Secretary of Defense for Research and Engineering Science and Technology priority focus areas and the Army Modernization Strategy. Work in this PE is performed by the Army Research Development and Engineering Command (RDECOM) Communications-Electronics Research Development and Engineering Center (CERDEC) Fort Belvoir VA.","","","","","",
"3fca5c6767ff8d99d7156182e6ee8394","dodbudget","rdte-base","2014","record","1418721946","2014-12-16T09:25:46+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Army_PB_2014.xml","2014","public","Millions","0602716A","HUMAN FACTORS ENGINEERING TECHNOLOGY","21","2014","PB","2013-04","Army","2040","Research Development Test & Evaluation Army","2","Applied Research","21.540","19.872","21.339","21.339","20.988","20.912","21.081","21.460","","This program element (PE) conducts applied research on aspects of human factors engineering that impact the capabilities of individual and teams of Soldiers operating in complex dynamic environments.  The results of the research will enable maximizing the effectiveness of Soldiers and their equipment for mission success.  The aspects of human factors that will be studied include sensing perceptual and cognitive processes ergonomics biomechanics and the tools and methodologies required to manage interaction within these areas and within the Soldiers' combat environment.  Project H70 research is focused on decision-making; human robotic interaction; crew station design; improving Soldier performance under stressful conditions such as time pressure information overload information uncertainty fatigue on-the-move and geographic dispersion; and enhancing human performance modeling tools.   Work in this project complements and is fully coordinated with PE 0602601A (Combat Vehicle and Automotive Advanced Technology) PE 0602786A (Warfighter Technology) PE 0602120A (Sensors and Electronic Survivability) PE 0602784A (Military Engineering Technology) PE 0602783A (Computer and Software Technology) PE 0602308A (Advanced Concepts and Simulation) PE 0602785 (Manpower/Personnel/Training Technology) PE 0603005A (Combat Vehicle and Automotive Technology) PE 0603710A (Night Vision Advanced Technology) PE 0603015A (Next Generation Training and Simulation) and PE 0603007A (Manpower Personnel and Training Advanced Technology). The cited work is consistent with the Assistant Secretary of Defense for Research and Engineering priority focus areas and the Army Modernization Strategy..Work in this project is performed by the Army Research Laboratory (ARL) Aberdeen Proving Ground MD.","","","","","",
"0971d2a127de25ed5f5ec51bf6777e9e","dodbudget","rdte-base","2014","record","1418721947","2014-12-16T09:25:47+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Army_PB_2014.xml","2014","public","Millions","0602782A","Command Control Communications Technology","23","2014","PB","2013-04","Army","2040","Research Development Test & Evaluation Army","2","Applied Research","25.703","28.852","34.209","34.209","36.580","38.177","39.896","40.092","FY14 increase for Wireless Personal Area Network research","This program element (PE) researches and investigates communications command and control (C2) and electronics components sub-components software and protocols that provide the Army with enhanced capabilities for secure mobile networked communications assured information delivery and presentation of information that enables decision-making. Commercial technologies are continuously investigated and leveraged where possible. Project 779 researches and develops C2 software algorithms protocols and devices that enable management of information across the tactical and strategic battle space; provides automated cognitive reasoning and decision making aids; and allows timely distribution presentation/display and use of C2 data on Army platforms. Project H92 supports research in communications components software algorithms and protocols which potentially allow field commanders to communicate on-the-move to/from virtually any location through a seamless secure self-organizing self-healing network.Work in this PE is complimentary of PE 0602705A (Electronics and Electronic Devices) PE 0603008A (Electronic Warfare Advanced Technology) and PE 0603772A (Advanced Tactical Computer Science and Sensor Technology) and is fully coordinated with PE 0602120A (Sensors and Electronic Survivability) PE 0602783A (Computer and Software Technology) and PE 0602874A (Advanced Concepts and Simulation).The cited work is consistent with the Assistant Secretary of Defense for Research and Engineering Science and Technology priority focus areas and the Army Modernization Strategy.Work in this PE is performed by the Army Research Development and Engineering Command (RDECOM) Communications -Electronics Research Development and Engineering Center (CERDEC) Aberdeen Proving Ground MD.","","","","","",
"9784d6fe3bdb4b4992891b901d2bb221","dodbudget","rdte-base","2014","record","1418721946","2014-12-16T09:25:46+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Army_PB_2014.xml","2014","public","Millions","0602624A","Weapons and Munitions Technology","17","2014","PB","2013-04","Army","2040","Research Development Test & Evaluation Army","2","Applied Research","53.883","35.218","37.798","37.798","40.431","49.228","56.742","56.350","FY14 funding increase for indirect fire weapons and tunable pyrotechnics.","This program element (PE) investigates designs and evaluates enabling technology  to develop lethal and nonlethal weapons and munitions with increased performance and the potential for lower weight reduced size and improved affordability.  Project H18 focuses on weapons and munitions development. Project 19 researches technologies to maintain the lethality of US weapons as well as directed energy (DE) capabilities and subsystems to support the weaponization of high power microwave (HPM) and short pulse lasers.  Project H28 evaluates munition components such as fuzes power warheads with tailorable effects and insensitive munition compliant energetic materials.  Work in this PE is related to and fully coordinated with PE 0602303A (Aviation Advanced Technology) 0602105A (Materials Technology) PE 0602618A (Ballistics Technology) PE 0602772A (Advanced Tactical Computer Science and Sensor Technology) PE 0602782A (Command Control Communications Technology)  PE 0603004A (Weapons and Munitions Advanced Technology) and PE 0603008A (Electronic Warfare Advanced Technology). The cited work is consistent with the Assistant Secretary of Defense for Research and Engineering science and technology priority focus areas and the Army Modernization Strategy.Work in this PE is primarily performed by the Armament Research Development and Engineering Center (ARDEC) at Picatinny Arsenal NJ in cooperation with the Army Research Laboratory (ARL) at Aberdeen Proving Ground MD; the Communications-Electronics Research Development and Engineering Center (CERDEC) Fort Belvoir VA; the Tank Automotive Research Development and Engineering Center (TARDEC) Warren MI; and the Aviation and Missile Research Development and Engineering Center (AMRDEC) Huntsville AL.","","","","","",
"7e0cc4861d16eb40cb32e1d11dd30353","dodbudget","rdte-base","2014","record","1418721946","2014-12-16T09:25:46+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Army_PB_2014.xml","2014","public","Millions","0602709A","NIGHT VISION TECHNOLOGY","19","2014","PB","2013-04","Army","2040","Research Development Test & Evaluation Army","2","Applied Research","54.002","53.244","43.426","43.426","38.199","38.550","39.733","40.257","","This program element (PE) conducts applied research and investigates core night vision and electronic sensor components and software to improve the Army's capability to operate in all battlefield conditions.  Technologies pursued in this PE have the potential to provide the Army with new or enhanced capabilities to detect and identify targets farther on the battlefield operate in obscured conditions and maintain a higher degree of situational awareness (SA).  Project H95 advances infrared (IR) Focal Plane Array (FPA) technologies assesses and evaluates sensor materials designs advanced multi-function lasers for designation and range finding and develops modeling and simulation for validating advanced sensor technologies.  In FY11 through FY16 the Army investment in advanced IR FPA technologies is augmented to ensure a world-wide technological and competitive IR sensor advantage for the United States. Work in this PE is fully coordinated with PE 0602120A (Sensors and Electronic Survivability) PE 0602705A (Electronics and Electronic Devices) PE 0602712A (Countermine Technology) and PE 0603710A (Night Vision Advanced Technology).The cited work is consistent with the Assistant Secretary of Defense for Research and Engineering science and technology priority focus areas and the Army Modernization Strategy. Work in this PE is performed by the Army Research Development and Engineering Command (RDECOM)/Communications-Electronics Research Development and Engineering Center (CERDEC)/Night Vision and Electronic Sensors Directorate (NVESD) Fort Belvoir VA.","","","","","",
"afabae4210bc761451760d6aad94855a","dodbudget","rdte-base","2014","record","1418721950","2014-12-16T09:25:50+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_JustificationBook_Army_PB_2014.xml","2014","public","Millions","0603131A","TRACTOR EGGS","43","2014","PB","2013-04","Army","2040","Research Development Test & Evaluation Army","3","Advanced Technology Development (ATD)","2.257","2.323","2.367","2.367","2.404","2.444","2.485","2.530","","This program is reported in accordance with Title 10 United States Code Section 119(a)(1).","","","","","",
